Kanji#Reading#JLPT#Type#Meaning
['外交辞令']#[['がいこうじれい']]#3#['&n;', '&adj-no;']#['diplomatic turn of phrase', 'diplomatic language', 'tactful way of expressing something']
['外形的']#[['がいけいてき']]#3#['&adj-na;']#['external', 'outward']
['きめ細か']#[['きめこまか'], ['きめごまか']]#3#['&adj-na;']#['smooth']
['木深い']#[['こぶかい']]#3#['&adj-i;']#['deep in the woods']
['あつらえ向き']#[['あつらえむき']]#3#['&adj-na;', '&adj-no;']#['ideal', 'most suitable']
['高角']#[['こうかく']]#3#['&n;', '&adj-no;']#['high-angle']
['両前']#[['りょうまえ']]#3#['&n;', '&adj-no;']#['double-breasted']
['量子力学']#[['りょうしりきがく']]#3#['&n;', '&adj-no;']#['quantum mechanics']
['面白おかしい']#[['おもしろおかしい']]#3#['&adj-i;']#['humorous', 'funny', 'amusing', 'laughable', 'hilarious', 'comical', 'jocular']
['面目無い']#[['めんぼくない']]#3#['&adj-i;']#['ashamed']
['満室']#[['まんしつ']]#3#['&n;', '&adj-no;']#['no vacancy', 'full occupancy']
['進歩的']#[['しんぽてき']]#3#['&adj-na;']#['progressive']
['草本']#[['そうほん']]#3#['&n;', '&adj-no;']#['herbaceous plant', 'herb']
['草色']#[['くさいろ']]#3#['&n;', '&adj-no;']#['dark green']
['向こう気']#[['むこうき']]#3#['&n;', '&adj-no;']#['aggressiveness', 'combativeness']
['向こう意気']#[['むこういき']]#3#['&n;', '&adj-no;']#['aggressiveness', 'combativeness']
['型通り']#[['かたどおり']]#3#['&adj-na;']#['formal', 'proper', 'prescribed', 'conventional', 'stereotypical']
['本式']#[['ほんしき']]#3#['&adj-no;', '&adj-na;', '&n;']#['formal', 'orthodox', 'in earnest']
['本質的']#[['ほんしつてき']]#3#['&adj-na;']#['essential', 'substantial', 'substantive', 'intrinsic']
['クソ真面目']#[['クソまじめ'], ['くそまじめ'], ['くそマジメ'], ['クソマジメ']]#3#['&adj-na;']#['overly serious', 'serious to a fault', 'humorless']
['憫然']#[['びんぜん']]#3#['&adj-na;', '&adj-t;', '&adv-to;']#['pitiable', 'pitiful', 'piteous', 'sorry', 'sad']
['聞き伝え']#[['ききづたえ'], ['ききつたえ']]#3#['&n;', '&adj-no;']#['hearsay']
['聞き良い']#[['ききよい']]#3#['&adj-i;']#['pleasant to listen to']
['聞き苦しい']#[['ききぐるしい']]#3#['&adj-i;']#['difficult to hear', 'unpleasant to hear']
['陸続き']#[['りくつづき']]#3#['&n;', '&adj-no;']#['being joined by land']
['全音階']#[['ぜんおんかい']]#3#['&n;', '&adj-no;']#['diatonic scale']
['詮無い']#[['せんない']]#3#['&adj-i;']#['unavoidable', 'no help for']
['福々しい']#[['ふくぶくしい']]#3#['&adj-i;']#['(plump and) happy-looking']
['農芸化学']#[['のうげいかがく']]#3#['&n;', '&adj-no;']#['agricultural chemistry']
['農事']#[['のうじ']]#3#['&n;', '&adj-no;']#['farming', 'agriculture']
['肉体的']#[['にくたいてき']]#3#['&adj-na;']#['bodily', 'physical', 'corporeal']
['肉的']#[['にくてき']]#3#['&adj-na;']#['physical', 'fleshly', 'corporal']
['肉感的']#[['にっかんてき'], ['にくかんてき']]#3#['&adj-na;']#['sensual', 'sexy', 'voluptuous']
['赤身']#[['あかみ']]#3#['&n;', '&adj-no;']#['red flesh (of a fish)', 'red-fleshed fish (e.g. tuna)', 'lean meat']
['天文学的']#[['てんもんがくてき']]#3#['&adj-na;']#['astronomical']
['はめ殺し']#[['はめごろし'], ['はめころし']]#3#['&n;', '&adj-no;']#['fixed fitting (esp. window)']
['痩身']#[['そうしん']]#3#['&n;', '&adj-no;']#['slim figure', 'lean figure']
['好き放題']#[['すきほうだい']]#3#['&adj-na;', '&adj-no;', '&n;']#['self-indulgence', 'doing as one pleases']
['好戦的']#[['こうせんてき']]#3#['&adj-na;']#['belligerent', 'warlike']
['好意的']#[['こういてき']]#3#['&adj-na;']#['favorable', 'favourable']
['角角しい']#[['かどかどしい']]#3#['&adj-i;']#['intractable', 'angular']
['角質']#[['かくしつ']]#3#['&n;', '&adj-no;']#['keratin', 'corneum', 'cuticle', 'collagen', 'horny substance']
['立て付け']#[['たてつけ']]#3#['&n;', '&adj-no;']#['fitting (e.g. door, window)', 'fit']
['立体的']#[['りったいてき']]#3#['&adj-na;']#['three-dimensional']
['閃光電球']#[['せんこうでんきゅう']]#3#['&n;', '&adj-no;']#['flash bulb']
['食虫']#[['しょくちゅう']]#3#['&n;', '&adj-no;']#['insectivore']
['食虫植物']#[['しょくちゅうしょくぶつ']]#3#['&n;', '&adj-no;']#['insectivorous plants', 'carnivorous plants']
['瘤付き']#[['こぶつき'], ['コブつき']]#3#['&n;', '&adj-no;']#['having a child (usu. from a former relationship)', \"accompanied by one's child\"]
['白色人種']#[['はくしょくじんしゅ']]#3#['&n;', '&adj-no;']#['white race', 'Caucasians']
['斯様']#[['かよう']]#3#['&adj-na;']#['this sort of', 'of this kind', 'of the sort', 'such']
['芸無し']#[['げいなし']]#3#['&n;', '&adj-pn;']#['unaccomplished person', 'uninteresting person', 'nobody']
['変型']#[['へんけい']]#3#['&n;', '&adj-no;']#['variety', 'variation']
['短毛']#[['たんもう']]#3#['&n;', '&adj-no;']#['short hair']
['早老']#[['そうろう']]#3#['&n;', '&adj-no;']#['premature aging', 'premature ageing']
['役立たず']#[['やくたたず']]#3#['&adj-no;']#['useless', 'deadhead']
['冷めやらぬ']#[['さめやらぬ']]#3#['&adj-pn;']#['lingering (usu. feeling, emotion, etc.)', 'continuing (to)', 'still (...)']
['生直ぐ']#[['きすぐ']]#3#['&adj-na;']#['well-behaved']
['赤みを帯びた']#[['あかみをおびた']]#3#['&exp;', '&adj-f;']#['tinged with red', 'reddish']
['頭が固い']#[['あたまがかたい']]#3#['&exp;', '&adj-i;']#['thickheaded', 'obstinate', 'inflexible', 'stubborn']
['改まった']#[['あらたまった']]#3#['&adj-f;']#['ceremonious', 'formal']
['安定した']#[['あんていした']]#3#['&adj-f;']#['steady', 'stable', 'calm', 'firm']
['息の合った']#[['いきのあった']]#3#['&exp;', '&adj-f;']#['in good coordination']
['意を得ない']#[['いをえない']]#3#['&exp;', '&adj-i;']#[\"beyond one's comprehension\", \"beyond one's grasp\"]
['受けがいい']#[['ウケがいい'], ['うけがいい'], ['うけがよい'], ['ウケがよい']]#3#['&exp;', '&adj-ix;']#['popular (with)', 'in favour (with)', 'well received']
['風当たりが強い']#[['かぜあたりがつよい']]#3#['&exp;', '&adj-i;']#['windy', 'windswept']
['角のある']#[['かどのある']]#3#['&exp;', '&adj-f;']#['angled', 'angular']
['考え深い']#[['かんがえぶかい']]#3#['&adj-i;']#['thoughtful', 'deep-thinking']
['気が向かない']#[['きがむかない']]#3#['&exp;', '&adj-i;']#['not inclined (to do)', 'reluctant', 'unwilling']
['共役']#[['きょうやく'], ['きょうえき']]#3#['&n;', '&adj-no;']#['conjugation']
['共働']#[['きょうどう']]#3#['&n;', '&adj-no;']#['coaction']
['局地的']#[['きょくちてき']]#3#['&adj-na;']#['local (rain, distribution, outbreak, etc.)', 'localized', 'regional', 'isolated']
['曲の無い']#[['きょくのない']]#3#['&exp;', '&adj-f;']#['uninteresting', 'dull']
['位の高い']#[['くらいのたかい']]#3#['&exp;', '&adj-i;']#['high-ranking', 'senior']
['決意が固い']#[['けついがかたい']]#3#['&exp;', '&adj-i;']#['firmly determined']
['健康に良い']#[['けんこうによい'], ['けんこうにいい']]#3#['&exp;', '&adj-ix;']#['good for the health', 'healthy', 'wholesome']
['言葉に表せない']#[['ことばにあらわせない']]#3#['&adj-i;']#['ineffable', 'inexpressible']
['細細した']#[['こまごました']]#3#['&exp;', '&adj-f;']#['sundry', 'various', 'assorted']
['根の良い']#[['こんのいい'], ['こんのよい']]#3#['&exp;', '&adj-i;']#['enduring', 'persevering']
['業が深い']#[['ごうがふかい']]#3#['&exp;', '&adj-i;']#['past redemption', 'sinful']
['幸ある']#[['さちある']]#3#['&exp;', '&adj-f;']#['fortunate', 'happy', 'lucky']
['史上に例を見ない']#[['しじょうにれいをみない']]#3#['&exp;', '&adj-i;']#['unparalleled in history (unparallelled)']
['省エネルギー']#[['しょうエネルギー']]#3#['&n;', '&adj-no;']#['energy conservation', 'economical use of energy', 'energy-saving']
['実のある']#[['じつのある']]#3#['&exp;', '&adj-f;']#['faithful', 'sincere']
['数字に弱い']#[['すうじによわい']]#3#['&exp;', '&adj-i;']#['not good with figures']
['節を曲げない']#[['せつをまげない']]#3#['&exp;', '&adj-i;']#['remaining firm', \"sticking by one's principles\", 'not budging an inch']
['線の太い']#[['せんのふとい']]#3#['&exp;', '&adj-i;']#['strong-nerved', 'decisive']
['相乗作用']#[['そうじょうさよう']]#3#['&n;', '&adj-no;']#['synergism']
['育ちがいい']#[['そだちがいい'], ['そだちがよい']]#3#['&exp;', '&adj-ix;']#['well-bred', 'of good upbringing']
['たちの良い']#[['たちのよい']]#3#['&exp;', '&adj-f;']#['good-natured', 'of good character']
['単節']#[['たんせつ']]#3#['&n;', '&adj-no;']#['simple link']
['血の通った']#[['ちのかよった']]#3#['&exp;', '&adj-f;']#['flesh-and-blood', 'human', 'warm', 'compassionate', {'_': 'blood-circulating', '$': {'g_type': 'lit'}}]
['電動式']#[['でんどうしき']]#3#['&adj-no;']#['electrically operated', 'electric powered']
['整った']#[['ととのった']]#3#['&adj-f;']#['well-ordered', 'in good order', 'well-featured', 'well-regulated']
['毒のある']#[['どくのある']]#3#['&exp;', '&adj-f;']#['poisonous', 'toxic', 'noxious']
['なお良い']#[['なおいい'], ['なおよい']]#3#['&exp;', '&adj-ix;']#['still better', 'even better']
['直らない']#[['なおらない']]#3#['&adj-i;']#['beyond repair', 'irreparable']
['熱しやすい']#[['ねっしやすい']]#3#['&adj-i;']#['excitable']
['ノリが良い']#[['ノリがいい'], ['のりがいい'], ['ノリがよい'], ['のりがよい']]#3#['&exp;', '&adj-ix;']#['good at playing along', 'up for anything', 'carefree', 'social', 'positive']
['栄えある']#[['はえある']]#3#['&adj-f;']#['glorious', 'honourable', 'splendid']
['歯に衣を着せない']#[['はにきぬをきせない']]#3#['&exp;', '&adj-i;']#['not mince matters', \"not mince one's words\"]
['火付きが悪い']#[['ひつきがわるい']]#3#['&exp;', '&adj-i;']#['slow to kindle']
['人当たりがいい']#[['ひとあたりがいい'], ['ひとあたりがよい']]#3#['&exp;', '&adj-ix;']#['having sociable manners', 'sociable']
['品の良い']#[['ひんのいい'], ['ひんのよい']]#3#['&exp;', '&adj-ix;']#['refined', 'genteel', 'graceful', 'decent']
['丸々と太った']#[['まるまるとふとった']]#3#['&adj-f;']#['rotund', 'plump', 'chubby']
['見当たらない']#[['みあたらない']]#3#['&adj-i;']#['not be found']
['実のある']#[['みのある']]#3#['&exp;', '&adj-f;']#['solid', 'substantial', 'substantive']
['身分の高い']#[['みぶんのたかい']]#3#['&exp;', '&adj-i;']#['important', 'having a high status', 'having standing', 'exalted', 'of high station']
['目の細かい']#[['めのこまかい']]#3#['&exp;', '&adj-i;']#['fine (mesh, fabric texture)']
['役に立たない']#[['やくにたたない']]#3#['&exp;', '&adj-i;']#['of no avail', 'useless']
['読み良い']#[['よみよい'], ['よみいい']]#3#['&exp;', '&adj-i;']#['easy to read']
['類のない']#[['るいのない']]#3#['&exp;', '&adj-i;']#['unprecedented', 'unparalleled', 'unparallelled']
['等方']#[['とうほう']]#3#['&n;', '&adj-no;']#['isotropic']
['等方的']#[['とうほうてき']]#3#['&adj-na;']#['isotropic']
['虫も殺さぬ']#[['むしもころさぬ']]#3#['&exp;', '&adj-pn;']#['innocent-looking', \"looking as though one wouldn't hurt a fly\", \"looking as though butter would not melt in one's mouth\"]
['語彙的']#[['ごいてき']]#3#['&adj-na;']#['lexical']
['手続き的']#[['てつづきてき']]#3#['&adj-na;']#['procedural']
['散']#[['ばら'], ['バラ']]#3#['&n;', '&adj-no;']#['loose articles (not packaged with other things)', 'bulk items', 'individual items']
['暗点']#[['あんてん']]#3#['&n;', '&adj-no;']#['scotoma', 'scotomatous']
['最高記録']#[['さいこうきろく']]#3#['&n;', '&adj-no;']#['best (highest) record', 'new record']
['自由市場']#[['じゆうしじょう']]#3#['&n;', '&adj-no;']#['free market']
['世代交代']#[['せだいこうたい']]#3#['&n;', '&adj-no;']#['alternation of generations']
['副腎皮質']#[['ふくじんひしつ']]#3#['&n;', '&adj-no;']#['adrenal cortex', 'cortex of the adrenal gland']
['練習不足']#[['れんしゅうぶそく']]#3#['&n;', '&adj-no;']#['lack of training']
['無理はない']#[['むりはない']]#3#['&exp;', '&adj-i;']#['natural', 'understandable', 'reasonable', 'no wonder']
['差動']#[['さどう']]#3#['&adj-f;']#['differential (e.g. motion)']
['新卒']#[['しんそつ']]#3#['&n;', '&adj-no;']#['new graduate', 'recent graduate']
['真皮']#[['しんぴ']]#3#['&n;', '&adj-no;']#['true (inner) skin', 'corium', 'derma', 'cutis']
['胚葉']#[['はいよう']]#3#['&n;', '&adj-no;']#['germ layer', 'germinal epithelium']
['最']#[['さい']]#3#['&pref;', '&adj-na;']#['the most', 'the extreme']
['全日本']#[['ぜんにほん'], ['ぜんにっぽん']]#3#['&adj-f;']#['all-Japan']
['サロン的']#[['サロンてき']]#3#['&adj-na;']#['social']
['ヘビー級']#[['ヘビーきゅう']]#3#['&n;', '&adj-no;']#['heavyweight (esp. boxing)', 'heavyweight division']
['遠心的']#[['えんしんてき']]#3#['&adj-na;']#['centrifugal']
['外貨建て']#[['がいかだて']]#3#['&adj-no;']#['foreign-currency (denomination, etc.)', 'non-yen']
['極太']#[['ごくぶと']]#3#['&adj-no;']#['very thick', 'something extremely thick']
['愛くるしい']#[['あいくるしい']]#3#['&adj-i;']#['lovely', 'cute', 'charming', 'sweet']
['整体']#[['せいたい']]#3#['&n;', '&adj-no;']#['seitai', {'_': 'manipulative therapy based on Chinese and Japanese traditions, and encompassing osteopathy, massage and chiropractic', '$': {'g_type': 'expl'}}]
['どう仕様もない']#[['どうしようもない']]#3#['&exp;', '&adj-i;']#['it cannot be helped', \"there's nothing for it\", \"it's no use fighting back\", \"it's hopeless\", 'there is no way out of it']
['自動実行']#[['じどうじっこう']]#3#['&adj-no;']#['self-executing (computer file)']
['表内']#[['ひょうない']]#3#['&adj-no;']#['inside a table or list']
['表外']#[['ひょうがい']]#3#['&adj-no;']#['outside a table or list']
['理念的']#[['りねんてき']]#3#['&adj-na;']#['conceptual']
['思想的']#[['しそうてき']]#3#['&adj-na;']#['ideological']
['受注生産']#[['じゅちゅうせいさん']]#3#['&n;', '&adj-no;']#['build-to-order manufacturing', 'BTO']
['大量出血']#[['たいりょうしゅっけつ']]#3#['&n;', '&adj-no;']#['hemorrhaging']
['不交付']#[['ふこうふ']]#3#['&adj-no;']#['not granted']
['無印']#[['むじるし']]#3#['&adj-no;']#['unlabeled', 'unbranded']
['寓意的']#[['ぐういてき']]#3#['&adj-na;']#['allegorical', 'emblematic']
['実らしい']#[['じちらしい']]#3#['&adj-i;']#['honest (appearance)', 'sincere (impression)']
['打っ千切り']#[['ぶっちぎり']]#3#['&n;', '&adj-no;']#['(establishing a) big lead', '(winning by a) huge margin', 'breaking away (from the field)']
['黄み']#[['きみ']]#3#['&n;', '&adj-no;']#['yellow', 'yellowish']
['健康上']#[['けんこうじょう']]#3#['&adj-no;']#['health (concerns, reasons, etc.)']
['最速']#[['さいそく']]#3#['&adj-no;']#['fastest']
['最年少']#[['さいねんしょう']]#3#['&adj-no;']#['youngest']
['最年長']#[['さいねんちょう']]#3#['&adj-no;']#['eldest']
['愛おしい']#[['いとおしい']]#3#['&adj-i;']#['lovely', 'dear', 'beloved', 'darling', 'dearest']
['然うした']#[['そうした']]#3#['&exp;', '&adj-pn;']#['such']
['少人数']#[['しょうにんずう'], ['しょうにんず']]#3#['&n;', '&adj-no;']#['small number of people']
['数少ない']#[['かずすくない']]#3#['&adj-i;']#['few in number']
['数多い']#[['かずおおい']]#3#['&adj-i;']#['many', 'a multiplicity of']
['線上']#[['せんじょう']]#3#['&adj-f;']#['on the line', 'borderline']
['庭付き']#[['にわつき']]#3#['&adj-no;']#['having a garden']
['熱っぽい']#[['ねつっぽい']]#3#['&adj-i;']#['feverish']
['筆まめ']#[['ふでまめ']]#3#['&n;', '&adj-na;']#['good correspondent', 'ready writer']
['両方向']#[['りょうほうこう']]#3#['&n;', '&adj-no;']#['two directions', 'both directions', 'two-way', 'bidirectional']
['平ちゃら']#[['へっちゃら'], ['へいちゃら']]#3#['&adj-na;']#['cool', 'calm', 'composed', 'unconcerned']
['鳴管']#[['めいかん']]#3#['&n;', '&adj-no;']#['syrinx (part of a bird)', 'lower larynx']
['最たる']#[['さいたる']]#3#['&adj-pn;']#['prime', 'conspicuous']
['息を呑むほど']#[['いきをのむほど']]#3#['&exp;', '&adj-no;']#['breathtaking']
['息を呑むよう']#[['いきをのむよう']]#3#['&exp;', '&adj-na;']#['breathtaking', 'thrilling']
['船内']#[['せんない']]#3#['&n;', '&adj-no;']#['on-board ship', 'inboard']
['相も変わらぬ']#[['あいもかわらぬ']]#3#['&exp;', '&adj-f;']#['usual', 'unchanging', 'eternal', 'same as always']
['受けが悪い']#[['うけがわるい'], ['ウケがわるい']]#3#['&exp;', '&adj-i;']#['unpopular (with)', 'out of favour (with)', 'badly received']
['正相']#[['せいそう']]#3#['&n;', '&adj-no;']#['in phase', 'in-phase', 'co-phase']
['見向きもしない']#[['みむきもしない']]#3#['&exp;', '&adj-i;']#['taking no notice', 'ignoring', 'not even looking at']
['より良い']#[['よりよい']]#3#['&adj-i;']#['superior', 'better']
['未練がましい']#[['みれんがましい']]#3#['&adj-i;']#['not knowing when to let go (give up, etc.)', 'unwilling to resign', 'having lingering attachment', 'regretful']
['部単位']#[['ぶたんい']]#3#['&n;', '&adj-na;']#['collating (printing)']
['自治区']#[['じちく']]#3#['&n;', '&adj-no;']#['territory', 'autonomous region']
['天下太平']#[['てんかたいへい']]#3#['&n;', '&adj-na;', '&adj-no;']#['peace and tranquillity', 'halcyon times of peace', 'peaceful world']
['通路側']#[['つうろがわ']]#3#['&n;', '&adj-no;']#['(on the) aisle', 'aisle seat']
['五面体']#[['ごめんたい']]#3#['&n;', '&adj-no;']#['pentahedron']
['晴れがましい']#[['はれがましい']]#3#['&adj-i;']#['grand', 'formal', 'ceremonial', 'showy', 'festive', 'cheerful']
['しか無い']#[['しかない']]#3#['&exp;', '&adj-i;']#['having no choice but to ...', 'all one can do is ...', \"there's nothing to do except ...\"]
['耳の不自由']#[['みみのふじゆう']]#3#['&n;', '&adj-na;']#['deafness', 'the deaf']
['活じめ']#[['いきじめ']]#3#['&adj-no;']#['fresh-frozen (e.g. fish)', 'quickly frozen']
['心配でならない']#[['しんぱいでならない']]#3#['&exp;', '&adj-i;']#[\"can't help worrying\", 'besides myself with worry']
['陽イオン']#[['ようイオン']]#3#['&n;', '&adj-no;']#['cation', 'positive ion']
['残念無念']#[['ざんねんむねん']]#3#['&n;', '&adj-na;']#['deep regret', 'bitter disappointment', 'chagrin', 'vexation']
['父子相伝']#[['ふしそうでん']]#3#['&n;', '&adj-no;']#['transmission of the secrets of an art, craft, trade or learning from father to son']
['無位無官']#[['むいむかん']]#3#['&n;', '&adj-no;']#['having no special rank or title']
['門戸開放']#[['もんこかいほう']]#3#['&n;', '&adj-no;']#['open door policy']
['野心満々']#[['やしんまんまん']]#3#['&adj-no;', '&adj-t;', '&adv-to;']#['burning with ambition', 'highly ambitious']
['婉曲迂遠']#[['えんきょくうえん']]#3#['&n;', '&adj-na;']#['being euphemistic and circumlocutory']
['かまぼこ型']#[['かまぼこがた'], ['カマボコがた']]#3#['&adj-no;']#['semi-cylindrical']
['行き当たりばったり']#[['いきあたりばったり'], ['ゆきあたりばったり']]#3#['&adj-no;']#['random', 'by chance', 'haphazard', 'hit-or-miss', 'unplanned']
['良からぬ']#[['よからぬ']]#3#['&adj-f;']#['bad', 'wrong', 'evil', 'no good', 'wicked', 'reprehensible']
['初']#[['うぶ']]#3#['&adj-na;', '&adj-no;', '&n;']#['innocent', 'naive', 'unsophisticated', 'inexperienced', 'green', 'wet behind the ears']
['うら悲しい']#[['うらがなしい']]#3#['&adj-i;']#['sad', 'mournful', 'melancholy', 'sorrowful']
['追いつ追われつ']#[['おいつおわれつ']]#3#['&adj-no;']#['cat-and-mouse (race)', 'lead changing hands many times']
['実用向き']#[['じつようむき']]#3#['&adj-no;']#['practical use', 'utility']
['船上']#[['せんじょう']]#3#['&n;', '&adj-no;']#['on board a ship', 'aboard a ship']
['オール電化']#[['オールでんか']]#3#['&adj-no;']#['all-electric (e.g. heating)']
['無教会']#[['むきょうかい']]#3#['&adj-no;']#['non-denominational', 'churchless']
['頭が変']#[['あたまがへん']]#3#['&exp;', '&adj-na;']#['crazy', 'disturbed', 'mad']
['数種']#[['すうしゅ']]#3#['&adj-no;']#['several varieties', 'poly-']
['活溌溌地']#[['かっぱつはっち'], ['かっぱつぱっち']]#3#['&n;', '&adj-no;', '&adj-na;']#['being full of vitality (energy)', 'vigorous and in high spirits']
['四季折々']#[['しきおりおり']]#3#['&adv;', '&adj-no;', '&n;']#['from season to season', 'season by season', 'of each season', 'in each season']
['太平無事']#[['たいへいぶじ']]#3#['&n;', '&adj-na;']#['peace and quiet', 'safe and peaceful', 'tranquil and uneventful']
['勝手気まま']#[['かってきまま']]#3#['&n;', '&adj-na;']#['self-willed', \"(doing or saying things) to suit one's own convenience\", 'oblivious to the convenience of others']
['勝手放題']#[['かってほうだい']]#3#['&n;', '&adj-na;', '&adj-no;']#[\"at one's sweet will\", 'doing whatever one pleases', 'however one pleases']
['希代未聞']#[['きたいみもん']]#3#['&n;', '&adj-no;']#['unheard-of', 'unparalleled']
['気分次第']#[['きぶんしだい']]#3#['&n;', '&adj-no;']#['according to (depending on) the mood of the moment', \"as one's fancy dictates\"]
['気まま勝手']#[['きままかって']]#3#['&n;', '&adj-na;']#['self-willed', \"(doing or saying things) to suit one's own convenience\"]
['気まま放題']#[['きままほうだい']]#3#['&n;', '&adj-na;']#['as selfishly (willfully) as one pleases']
['高位高官']#[['こういこうかん']]#3#['&n;', '&adj-no;']#['(person of) high rank and office (exalted station)', 'persons in high positions']
['狡猾老獪']#[['こうかつろうかい']]#3#['&n;', '&adj-na;']#['sly and crafty']
['公正無私']#[['こうせいむし']]#3#['&n;', '&adj-na;']#['fair and impartial', 'just and unselfish']
['五体満足']#[['ごたいまんぞく']]#3#['&n;', '&adj-na;']#['with no physical defects', 'in perfectly good health', 'sound in wind and limb']
['失礼千万']#[['しつれいせんばん']]#3#['&adj-na;']#['extremely rude (impertinent, impolite)']
['実用本位']#[['じつようほんい']]#3#['&n;', '&adj-no;']#['pragmatism', 'functionalism', 'practicality', 'being intended for practical purposes']
['実力本位']#[['じつりょくほんい']]#3#['&n;', '&adj-no;']#['the precedence of merit', 'performance orientation', 'ability-based (promotion, pay scale, etc.)', 'merit-based']
['自分本位']#[['じぶんほんい']]#3#['&n;', '&adj-no;']#['self-centeredness', 'selfishness', 'egotism', 'egocentricity']
['社交上手']#[['しゃこうじょうず']]#3#['&n;', '&adj-na;']#['social ease (facility, skills)', 'being a good mixer']
['自由勝手']#[['じゆうかって']]#3#['&n;', '&adj-na;']#['free', 'unfettered', \"according to one's own whims\", 'doing as one likes']
['自由気儘']#[['じゆうきまま']]#3#['&n;', '&adj-na;']#['free', 'unfettered', \"according to one's own whims\", 'doing as one likes']
['自由三昧']#[['じゆうざんまい']]#3#['&n;', '&adj-na;']#['free', 'unfettered', \"according to one's own whims\", 'doing as one likes']
['小心姑息']#[['しょうしんこそく']]#3#['&n;', '&adj-na;']#['timid and evasive (person)', 'timid and makeshift (approach, measure, etc.)']
['商売上手']#[['しょうばいじょうず']]#3#['&n;', '&adj-na;']#['good at business', 'having a good head for business', 'good businessman', 'shrewd salesman']
['自力本願']#[['じりきほんがん']]#3#['&n;', '&adj-no;']#[\"salvation by one's own efforts\", 'self-reliance']
['人物本位']#[['じんぶつほんい']]#3#['&n;', '&adj-no;']#[\"chiefly on the basis of someone's personal character\"]
['説得上手']#[['せっとくじょうず']]#3#['&n;', '&adj-na;']#['persuasiveness', 'skilled in the art of persuasion']
['前時代的']#[['ぜんじだいてき']]#3#['&adj-na;']#['premodern', 'old-fashioned', 'outmoded', 'antiquated']
['千種万様']#[['せんしゅばんよう']]#3#['&n;', '&adj-na;', '&adj-no;']#['an infinite variety', 'multifarious', 'being extremely varied and wide-ranging']
['対外関係']#[['たいがいかんけい']]#3#['&n;', '&adj-no;']#['foreign (international) relations', 'diplomacy', 'external affairs']
['対戦相手']#[['たいせんあいて']]#3#['&n;', '&adj-no;']#['opponent', 'adversary', 'the competition', 'the other side', \"one's enemy\"]
['多芸多才']#[['たげいたさい']]#3#['&n;', '&adj-na;', '&adj-no;']#['versatile', 'multi-talented']
['多種多面']#[['たしゅためん']]#3#['&n;', '&adj-na;']#['wide-ranging and diverse', 'multifarious']
['天下第一']#[['てんかだいいち']]#3#['&n;', '&adj-no;']#['the best in the land', 'the best of its kind in the country', 'par excellence in the whole country']
['天下無類']#[['てんかむるい']]#3#['&n;', '&adj-no;']#['peerless (unparalleled, matchless, unequaled) in the country']
['当代第一']#[['とうだいだいいち']]#3#['&n;', '&adj-no;']#['the greatest of the day']
['内外多事']#[['ないがいたじ']]#3#['&n;', '&adj-na;', '&adj-no;']#['things being very eventful at home and abroad']
['無事太平']#[['ぶじたいへい']]#3#['&n;', '&adj-na;']#['peace and quiet', 'safe and peaceful', 'tranquil and uneventful']
['不要不急']#[['ふようふきゅう']]#3#['&adj-no;']#['nonessential and nonurgent', 'unnecessary']
['無礼千万']#[['ぶれいせんばん']]#3#['&adj-na;']#['extremely rude (impertinent, impolite)']
['平安無事']#[['へいあんぶじ']]#3#['&n;', '&adj-na;']#['peace and quiet', 'safe and peaceful', 'tranquil and uneventful']
['身元不明']#[['みもとふめい']]#3#['&n;', '&adj-no;']#['(a person or body being) unidentifiable (unidentified)']
['無学無知']#[['むがくむち']]#3#['&n;', '&adj-na;']#['illiterate and ignorant']
['無想無念']#[['むそうむねん']]#3#['&n;', '&adj-no;']#['being free from all distracting thoughts', \"keeping one's mind clear of all worldly thoughts\", 'being free from all ideas and thoughts']
['無念千万']#[['むねんせんばん']]#3#['&n;', '&adj-na;']#['being really disappointed', 'feeling utterly mortified', 'being deeply vexed']
['無量無辺']#[['むりょうむへん']]#3#['&n;', '&adj-no;']#['immense and limitless']
['有名無名']#[['ゆうめいむめい']]#3#['&n;', '&adj-no;']#['well-known and unknown', 'somebodies and nobodies', 'both famous and humble']
['主目的']#[['しゅもくてき']]#3#['&n;', '&adj-na;']#['main purpose', 'primary objective']
['自走式']#[['じそうしき']]#3#['&adj-no;']#['self-propelled (type)']
['草ぼうぼう']#[['くさぼうぼう']]#3#['&adj-no;']#['covered with weeds']
['糟毛']#[['かすげ']]#3#['&n;', '&adj-no;']#['roan (type of horse colour (color))']
['気が変']#[['きがへん']]#3#['&adj-na;']#['insane', 'mad', 'crazy', 'light in the head']
['生得的']#[['せいとくてき']]#3#['&adj-na;']#['innate', 'inherent', 'natural', 'inborn']
['ざるを得ない']#[['ざるをえない']]#3#['&exp;', '&adj-i;']#['cannot help (doing)', 'have no choice but to', 'am compelled to', 'am obliged to', 'it is incumbent upon (me) to']
['米朝']#[['べいちょう']]#3#['&n;', '&adj-no;']#['United States and North Korea', 'American-North Korean']
['州外']#[['しゅうがい']]#3#['&adj-no;']#['out-of-state']
['州内']#[['しゅうない']]#3#['&adj-no;']#['intrastate']
['米韓']#[['べいかん']]#3#['&n;', '&adj-no;']#['United States and South Korea', 'American-Korean']
