Kanji,Reading,JLPT,Type,Meaning
['種下ろし'],[['たねおろし']],3,"['&n;', '&vs;']",['sowing']
['種切れ'],[['たねぎれ']],3,"['&n;', '&vs;']",['run out of']
['種付け'],[['たねつけ']],3,"['&n;', '&vs;']",['mating']
['通航'],[['つうこう']],3,"['&n;', '&vs;']","['navigation', 'sailing']"
['通観'],[['つうかん']],3,"['&n;', '&vs;']",['general survey']
['続投'],[['ぞくとう']],3,"['&n;', '&vs;']",['continuing to pitch']
['続映'],[['ぞくえい']],3,"['&n;', '&vs;']",['continued showing of a movie']
['続開'],[['ぞっかい']],3,"['&n;', '&vs;']","['resumption', 'continuing']"
['悲歌'],[['ひか']],3,"['&n;', '&vs;', '&adj-no;']","['elegy', 'dirge', 'mournful melody']"
['配車'],[['はいしゃ']],3,"['&n;', '&vs;']",['allocation or dispatching of cars (despatching)']
['配船'],[['はいせん']],3,"['&n;', '&vs;']",['assignment of vessels']
['配膳'],[['はいぜん']],3,"['&n;', '&vs;']","['setting a place', 'setting the table']"
['誅殺'],[['ちゅうさつ']],3,"['&n;', '&vs;']",['execution of a criminal']
['投錨'],[['とうびょう']],3,"['&n;', '&vs;']",['dropping anchor']
['睨め付ける'],"[['ねめつける'], ['にらめつける']]",3,"['&v1;', '&vt;']","['to glare at', 'to scowl at']"
['お負け'],[['おまけ']],3,"['&n;', '&vs;']","['freebie (e.g. with a purchase)', 'something additional', 'bonus', 'an extra']"
['鋤き返す'],[['すきかえす']],3,"['&v5s;', '&vt;']","['to plow (up)', 'to plough (up)']"
['組み上げる'],[['くみあげる']],3,"['&v1;', '&vt;']","['to compose', 'to put together']"
['瀉血'],[['しゃけつ']],3,"['&n;', '&vs;', '&adj-no;']","['bloodletting', 'phlebotomy']"
['守り立てる'],[['もりたてる']],3,"['&v1;', '&vt;']","['to support', 'to back up', 'to rally round']"
['守成'],[['しゅせい']],3,"['&n;', '&vs;']",['building up and maintaining']
['手向かう'],[['てむかう']],3,"['&v5u;', '&vi;']",['to resist']
['手配り'],[['てくばり']],3,"['&n;', '&vs;']","['arrangements', 'preparations']"
['寵愛'],[['ちょうあい']],3,"['&n;', '&vs;']","['favor', 'favour', 'affection']"
['都市化'],[['としか']],3,"['&n;', '&vs;']","['urbanization', 'urbanisation']"
['着岸'],[['ちゃくがん']],3,"['&n;', '&vs;']","['reaching the shore', 'docking a boat']"
['着船'],[['ちゃくせん']],3,"['&n;', '&vs;']","['arrival of a ship', 'ship which has arrived']"
['着雪'],[['ちゃくせつ']],3,"['&n;', '&vs;']","['accretion of snow (on power lines, tree branches, etc.)', 'snow sticking to surfaces']"
['書き伝える'],[['かきつたえる']],3,"['&v1;', '&vt;']",['to record for transmission to posterity']
['書き改める'],[['かきあらためる']],3,"['&v1;', '&vt;']","['to rewrite', 'to adapt (e.g. a novel)']"
['書き残す'],[['かきのこす']],3,"['&v5s;', '&vt;']","['to leave a note or document behind', 'to leave half-written', 'to leave out']"
['書き連ねる'],[['かきつらねる']],3,"['&v1;', '&vt;']","['to make a list', 'to enumerate']"
['書き落す'],[['かきおとす']],3,"['&v5s;', '&vt;']","['to leave out', 'to forget to write']"
['書き続ける'],[['かきつづける']],3,"['&v1;', '&vt;']",['to continue writing']
['社会化'],[['しゃかいか']],3,"['&n;', '&vs;']","['socialization', 'socialisation']"
['徒死'],[['とし']],3,"['&n;', '&vs;']",['dying in vain']
['徒行'],[['とこう']],3,"['&n;', '&vs;']","['walking', 'going on foot']"
['徒費'],[['とひ']],3,"['&n;', '&vs;']",['waste']
['図取り'],[['ずどり']],3,"['&n;', '&vs;']","['sketching', 'drawing a plan', 'sketch']"
['伝受'],[['でんじゅ']],3,"['&n;', '&vs;']","['being initiated (e.g. into the arts)', 'receiving instruction']"
['転成'],[['てんせい']],3,"['&n;', '&vs;']",['transformation']
['転位'],[['てんい']],3,"['&n;', '&vs;']","['transposition', 'dislocation', 'rearrangement']"
['転科'],[['てんか']],3,"['&n;', '&vs;']","[""changing one's academic course""]"
['転記'],[['てんき']],3,"['&n;', '&vs;']","['posting (of notes, notices, etc.)', 'transcription']"
['転戦'],[['てんせん']],3,"['&n;', '&vs;']",['fighting in numerous battles']
['身じまい'],[['みじまい']],3,"['&n;', '&vs;']","['dressing oneself (e.g. to go out)', 'outfitting oneself']"
['身売り'],[['みうり']],3,"['&n;', '&vs;']",['selling oneself (into bondage) (esp. for prostitutes)']
['身動き'],[['みうごき']],3,"['&n;', '&vs;']","['moving about', 'stirring about']"
['身悶え'],[['みもだえ']],3,"['&n;', '&vs;']",['writhing (in agony)']
['身ごもる'],[['みごもる']],3,"['&v5r;', '&vi;']",['to become pregnant']
['実体化'],[['じったいか']],3,"['&n;', '&vs;']","['substantiation', 'materialization', 'materialisation']"
['実見'],[['じっけん']],3,"['&n;', '&vs;']","[""seeing with one's own eyes"", 'witnessing']"
['実働'],[['じつどう']],3,"['&n;', '&vs;']",['actual work']
['勝ち放す'],[['かちはなす']],3,"['&v5s;', '&vi;']",['to win continuously']
['勝ち残る'],[['かちのこる']],3,"['&v5r;', '&vi;']",['to win and advance to the next round']
['勝ち進む'],[['かちすすむ']],3,"['&v5m;', '&vi;']",['to win and advance to the next round']
['登極'],[['とうきょく']],3,"['&n;', '&vs;']",['(Imperial) accession']
['登攀'],"[['とうはん'], ['とはん']]",3,"['&n;', '&vs;']","['scaling', 'climbing', 'ascending']"
['取り分ける'],[['とりわける']],3,"['&v1;', '&vt;']","['to distribute', 'to apportion', 'to divide']"
['取って代わる'],[['とってかわる']],3,"['&vi;', '&v5r;']","['to supplant', 'to supersede', 'to replace', 'to take the place of']"
['取り広げる'],[['とりひろげる']],3,"['&v1;', '&vt;']","['to enlarge', 'to widen', 'to spread out']"
['取り合わせる'],[['とりあわせる']],3,['&v1;'],"['to put together', 'to assemble']"
['取り回す'],[['とりまわす']],3,"['&v5s;', '&vt;']","['to deal with effectively', 'to handle (well)', 'to manage']"
['取って来る'],[['とってくる']],3,['&vk;'],"['to fetch', 'to go and get']"
['取って返す'],[['とってかえす']],3,"['&v5s;', '&vi;']",['to return']
['取り拉ぐ'],[['とりひしぐ']],3,"['&v5g;', '&vt;']",['to crush']
['取り捌く'],[['とりさばく']],3,"['&v5k;', '&vt;']",['to settle (a matter)']
['取り殺す'],[['とりころす']],3,"['&v5s;', '&vt;']","['to haunt to death', 'to possess and kill']"
['取り落とす'],[['とりおとす']],3,['&v5s;'],"['to drop', 'to let fall', 'to omit']"
['取り決める'],[['とりきめる']],3,"['&v1;', '&vt;']","['to agree', 'to decide upon', 'to enter into (a contract)']"
['取り散らす'],[['とりちらす']],3,"['&v5s;', '&vt;']",['to scatter about']
['取り運ぶ'],[['とりはこぶ']],3,"['&v5b;', '&vt;']",['to proceed smoothly']
['取り集める'],[['とりあつめる']],3,"['&v1;', '&vt;']","['to gather', 'to collect']"
['趨向'],[['すうこう']],3,"['&n;', '&vs;']","['tendency', 'trend', 'current']"
['速写'],[['そくしゃ']],3,"['&n;', '&vs;']",['snapshot']
['速成'],[['そくせい']],3,"['&n;', '&vs;']","['rapid completion', 'intensive training']"
['速算'],[['そくさん']],3,"['&n;', '&vs;']",['rapid calculation']
['速読'],[['そくどく']],3,"['&n;', '&vs;']",['speed reading']
['数取り'],[['かずとり']],3,"['&n;', '&vs;']","['counting', 'counting game']"
['送球'],[['そうきゅう']],3,"['&n;', '&vs;']",['throwing a ball']
['放鳥'],[['ほうちょう']],3,"['&n;', '&vs;']","['setting free a bird', 'bird to be set free']"
['放散'],[['ほうさん']],3,"['&n;', '&vs;']","['radiation', 'diffusion']"
['放歌'],[['ほうか']],3,"['&n;', '&vs;']",['loud singing']
['病欠'],[['びょうけつ']],3,"['&n;', '&vs;']","['absence due to illness', 'sick leave']"
['野焼き'],[['のやき']],3,"['&n;', '&vs;']",['burning off a field (in early spring)']
['具申'],[['ぐしん']],3,"['&n;', '&vs;']",['offering a full report to a superior']
['対生'],[['たいせい']],3,"['&n;', '&vs;', '&adj-no;']",['opposing pairs (of leaves)']
['対当'],[['たいとう']],3,"['&n;', '&vs;']","['opposition', 'equivalence', 'correspondence']"
['対校'],[['たいこう']],3,"['&n;', '&vs;']",['pertaining to school']
['荷拵え'],[['にごしらえ']],3,"['&n;', '&vs;']",['packing']
['寒参り'],[['かんまいり']],3,"['&n;', '&vs;']",['winter visit to a shrine']
['覊束'],[['きそく']],3,"['&n;', '&vs;']","['fetters', 'shackles', 'restraints']"
['間然'],[['かんぜん']],3,"['&n;', '&vs;']",['being liable to criticism']
['調音'],[['ちょうおん']],3,"['&n;', '&vs;']",['articulation']
['調進'],[['ちょうしん']],3,"['&n;', '&vs;']","['preparation', 'supplying', 'procurement']"
['毒害'],[['どくがい']],3,"['&n;', '&vs;']",['poison']
['黄変'],[['おうへん']],3,"['&n;', '&vs;']",['turning yellow']
['横太り'],[['よこぶとり']],3,"['&n;', '&vs;']","['short and fat', 'pudgy', 'stocky']"
['横行闊歩'],[['おうこうかっぽ']],3,"['&n;', '&vs;']",['swaggering']
['親告'],[['しんこく']],3,"['&n;', '&vs;']",['formal complaint made by a victim']
['親祭'],[['しんさい']],3,"['&n;', '&vs;']",['rites conducted by the emperor']
['節付け'],[['ふしづけ']],3,"['&n;', '&vs;']","['setting to music', 'composition']"
['物案じ'],[['ものあんじ']],3,"['&n;', '&vs;']","['anxiety', 'worry']"
['文選'],[['ぶんせん']],3,"['&n;', '&vs;']",['type picking']
['門付け'],"[['かどづけ'], ['かどつけ']]",3,"['&n;', '&vs;']","['door-to-door entertainment', 'door-to-door entertainer', 'strolling musician', 'street musician']"
['自失'],[['じしつ']],3,"['&n;', '&vs;']",['stupefaction']
['自記'],[['じき']],3,"['&n;', '&vs;', '&adj-no;']","['writing oneself', 'self-recording']"
['自得'],[['じとく']],3,"['&n;', '&vs;']","['self-satisfaction', 'self-complacency', 'complacency']"
['臣事'],[['しんじ']],3,"['&n;', '&vs;']",['serving as a retainer']
['臣服'],[['しんぷく']],3,"['&n;', '&vs;']",['vassalage']
['結氷'],[['けっぴょう']],3,"['&n;', '&vs;']","['freezing (over)', 'ice', 'frost']"
['一工夫'],[['ひとくふう']],3,"['&n;', '&vs;']","['contrivance', 'bit of fiddling', 'little ingenuity']"
['一苦労'],[['ひとくろう']],3,"['&n;', '&vs;']","['a hard time', 'pains']"
['開札'],[['かいさつ']],3,"['&n;', '&vs;']",['opening or unsealing of bids']
['日本化'],[['にほんか']],3,"['&n;', '&vs;']","['Japanization', 'Japanisation']"
['日向ぼっこ'],[['ひなたぼっこ']],3,"['&n;', '&vs;']",['basking in the sun']
['筆写'],[['ひっしゃ']],3,"['&n;', '&vs;']","['copying (by hand)', 'transcribing']"
['筆答'],[['ひっとう']],3,"['&n;', '&vs;']",['written response']
['筆誅'],[['ひっちゅう']],3,"['&n;', '&vs;']",['written denunciation']
['筆算'],[['ひっさん']],3,"['&n;', '&vs;']",['calculating on paper']
['筆談'],[['ひつだん']],3,"['&n;', '&vs;']",['communicating in writing']
['板書'],[['ばんしょ']],3,"['&n;', '&vs;']",['(act of) writing on a blackboard']
['試筆'],[['しひつ']],3,"['&n;', '&vs;']",['first writing (of the New Year)']
['船出'],[['ふなで']],3,"['&n;', '&vs;']","['setting sail', 'putting out to sea']"
['船積み'],[['ふなづみ']],3,"['&n;', '&vs;']","['lading', 'shipment']"
['水浴'],[['すいよく']],3,"['&n;', '&vs;']","['a bath', 'bathing']"
['水遊び'],[['みずあそび']],3,"['&n;', '&vs;']","['bathing (in a lake, river, or in the sea)', 'playing in the water', 'playing with water']"
['追い焚き'],[['おいだき']],3,"['&n;', '&vs;']",['reheating bathwater']
['追送'],[['ついそう']],3,"['&n;', '&vs;']",['sending an additional part later']
['追福'],[['ついふく']],3,"['&n;', '&vs;']",['memorial service']
['追録'],[['ついろく']],3,"['&n;', '&vs;']","['postscript', 'addendum']"
['輪生'],[['りんせい']],3,"['&n;', '&vs;', '&adj-no;']",['verticillation']
['輪姦'],[['りんかん']],3,"['&n;', '&vs;']",['gang rape']
['類聚'],"[['るいじゅ'], ['るいじゅう']]",3,"['&n;', '&vs;']","['collection of similar objects', 'classification by similarity']"
['類纂'],[['るいさん']],3,"['&n;', '&vs;']","['collection of similar objects', 'classification by similarity']"
['部分け'],[['ぶわけ']],3,"['&n;', '&vs;']",['classification']
['考量'],[['こうりょう']],3,"['&n;', '&vs;']","['consideration', 'deliberation']"
['灸治'],[['きゅうじ']],3,"['&n;', '&vs;']",['treatment with moxa']
['焼け太り'],[['やけぶとり']],3,"['&n;', '&vs;']",['prospering after a fire']
['焼失'],[['しょうしつ']],3,"['&n;', '&vs;']","['destruction by fire', 'losing in a fire', 'being burnt down']"
['焼成'],[['しょうせい']],3,"['&n;', '&vs;']",['firing (pottery)']
['消散'],[['しょうさん']],3,"['&n;', '&vs;', '&adj-no;']","['evaporation', 'dispersion', 'dissipation']"
['笑殺'],[['しょうさつ']],3,"['&n;', '&vs;']","['laughing off', 'dismissing with a laugh']"
['有声音化'],[['ゆうせいおんか']],3,"['&n;', '&vs;']","['vocalization', 'vocalisation']"
['国有化'],[['こくゆうか']],3,"['&n;', '&vs;']","['nationalization', 'nationalisation']"
['活計'],[['かっけい']],3,"['&n;', '&vs;']",['livelihood']
['相愛'],[['そうあい']],3,"['&n;', '&vs;']",['mutual love']
['想望'],[['そうぼう']],3,"['&n;', '&vs;']","['longing', 'yearning']"
['清遊'],[['せいゆう']],3,"['&n;', '&vs;']",['excursion']
['静思'],[['せいし']],3,"['&n;', '&vs;']",['meditation']
['買い置き'],[['かいおき']],3,"['&n;', '&vs;']","['stock (of goods)', 'reserve', 'supply']"
['舵取り'],[['かじとり']],3,"['&n;', '&vs;']","['steering', 'helmsman', 'coxswain']"
['帯電'],[['たいでん']],3,"['&n;', '&vs;']",['electrification']
['散開'],[['さんかい']],3,"['&n;', '&vs;']","['deployment', 'spreading out', 'dispersal']"
['山積み'],[['やまづみ']],3,"['&n;', '&vs;']","['huge mound', 'heap', 'pile']"
['顔向け'],[['かおむけ']],3,"['&n;', '&vs;']","[""showing one's face in public"", 'facing another person']"
['利上げ'],[['りあげ']],3,"['&n;', '&vs;']",['increase in interest rates']
['利下げ'],[['りさげ']],3,"['&n;', '&vs;']",['decrease in interest rates']
['利落ち'],[['りおち']],3,"['&n;', '&vs;']",['ex-interest']
['底入れ'],[['そこいれ']],3,"['&n;', '&vs;']",['bottoming out (of prices)']
['底止'],[['ていし']],3,"['&n;', '&vs;']",['cessation']
['底光り'],[['そこびかり']],3,"['&n;', '&vs;']","['inner glow or light', 'deep gloss or luster (lustre)']"
['底冷え'],[['そこびえ']],3,"['&n;', '&vs;']",['penetrating cold']
['扼殺'],[['やくさつ']],3,"['&n;', '&vs;']",['strangulation (with the hands or arms)']
['極言'],[['きょくげん']],3,"['&n;', '&vs;']","['being frank', 'going so far as to say']"
['校定'],[['こうてい']],3,"['&n;', '&vs;']",['revision']
['地固め'],[['じがため']],3,"['&n;', '&vs;']","['ground leveling', 'ground levelling', 'groundwork', 'laying foundations']"
['成約'],[['せいやく']],3,"['&n;', '&vs;']",['conclusion of a contract']
['成業'],[['せいぎょう']],3,"['&n;', '&vs;']","[""completion of one's work""]"
['整調'],[['せいちょう']],3,"['&n;', '&vs;']",['tuning (e.g. instruments)']
['申達'],[['しんたつ']],3,"['&n;', '&vs;']",['notification (from a high to a low official)']
['神詣で'],[['かみもうで']],3,"['&n;', '&vs;']",['visiting a shrine']
['神憑り'],[['かみがかり']],3,"['&n;', '&vs;']",['divine possession']
['洗米'],[['せんまい']],3,"['&n;', '&vs;']","['washed rice', 'rinsed rice', 'washing rice']"
['西洋化'],[['せいようか']],3,"['&n;', '&vs;']","['westernization', 'westernisation']"
['四囲'],[['しい']],3,"['&n;', '&vs;']","['surroundings', 'circumference']"
['私選'],[['しせん']],3,"['&n;', '&vs;']",['personal selection (esp. of a defense lawyer)']
['私議'],[['しぎ']],3,"['&n;', '&vs;']","['personal opinion', ""criticism behind one's back""]"
['細別'],[['さいべつ']],3,"['&n;', '&vs;']",['subdivision']
['細見'],[['さいけん']],3,"['&n;', '&vs;']","['(visual) scrutiny', 'close inspection']"
['細筆'],[['さいひつ']],3,"['&n;', '&vs;']","['fine brush or pencil', 'small or fine handwriting']"
['深入り'],[['ふかいり']],3,"['&n;', '&vs;']","['getting deeply involved', 'going deeply into', 'going too far (into something)']"
['深爪'],[['ふかづめ']],3,"['&n;', '&vs;']","['cutting a fingernail (or toenail) to the quick', 'cutting a nail too close']"
['深化'],[['しんか']],3,"['&n;', '&vs;']",['deepening']
['深追い'],[['ふかおい']],3,"['&n;', '&vs;']","['chasing too far', 'pursuing relentlessly']"
['深酒'],[['ふかざけ']],3,"['&n;', '&vs;']",['heavy drinking']
['つるべ打ち'],[['つるべうち']],3,"['&n;', '&vs;']","['firing in rapid succession', 'volley of shots']"
['湯あたり'],[['ゆあたり']],3,"['&n;', '&vs;']",['dizziness caused by prolonged hot bath']
['湯冷め'],[['ゆざめ']],3,"['&n;', '&vs;']",['feeling chilly after taking a bath']
['湯通し'],[['ゆどおし']],3,"['&n;', '&vs;']","['soaking fabric in lukewarm water (to soften and remove starch)', 'desizing', 'moistening with steam']"
['湯煎'],[['ゆせん']],3,"['&n;', '&vs;']",['warming (something) in a vessel placed in hot water']
['湯のし'],[['ゆのし']],3,"['&n;', '&vs;']",['steam ironing']
['湯灌'],[['ゆかん']],3,"['&n;', '&vs;']",['washing a corpse for burial']
['落手'],[['らくしゅ']],3,"['&n;', '&vs;']",['receive']
['打ち水'],[['うちみず']],3,"['&n;', '&vs;']","['sprinkling water (to keep down dust, cool pavements, etc.)']"
['打擲'],[['ちょうちゃく']],3,"['&n;', '&vs;']","['thrashing', 'beating']"
['釘付け'],[['くぎづけ']],3,"['&n;', '&vs;']","['nailing on', 'nailing down', 'nailing shut', 'being glued (to)', ""being unable to take one's eyes (from)""]"
['定式化'],[['ていしきか']],3,"['&n;', '&vs;']","['formulation', 'formularization', 'formularisation']"
['定植'],[['ていしょく']],3,"['&n;', '&vs;']","['planting out (e.g. seedlings)', 'planting', 'setting']"
['定置'],[['ていち']],3,"['&n;', '&vs;']",['fixing (in place)']
['積ん読'],[['つんどく']],3,"['&n;', '&vs;']","['buying books and not reading them', 'stockpiling books', 'tsundoku']"
['隈取り'],[['くまどり']],3,"['&n;', '&vs;']","['shading', '(colour) gradation']"
['連投'],[['れんとう']],3,"['&n;', '&vs;']",['pitching in consecutive games']
['連記'],[['れんき']],3,"['&n;', '&vs;']","['multiple entry', 'listing']"
['連関'],[['れんかん']],3,"['&n;', '&vs;']","['connection', 'relation', 'linkage']"
['観入'],[['かんにゅう']],3,"['&n;', '&vs;']","['insight', 'penetration']"
['観望'],[['かんぼう']],3,"['&n;', '&vs;']","['observation', 'watching (developments)']"
['観照'],[['かんしょう']],3,"['&n;', '&vs;']","['meditation', 'contemplation']"
['観想'],[['かんそう']],3,"['&n;', '&vs;']","['meditation', 'contemplation']"
['大当たり'],[['おおあたり']],3,"['&n;', '&vs;', '&adj-no;']","['big hit', 'big prize', 'bumper crop', 'striking it rich', 'right on the mark', 'bonanza', ""bull's eye"", 'bullseye']"
['大成'],[['たいせい']],3,"['&n;', '&vs;']","['completion', 'accomplishment', 'attainment of greatness or success']"
['大受け'],[['おおうけ']],3,"['&n;', '&vs;']","['big hit', 'great success']"
['大息'],[['たいそく']],3,"['&n;', '&vs;']",['deep sigh']
['大笑'],[['たいしょう']],3,"['&n;', '&vs;']","['loud laughter', 'hearty laugh']"
['大敗'],[['たいはい']],3,"['&n;', '&vs;']",['crushing defeat']
['大観'],[['たいかん']],3,"['&n;', '&vs;']","['broad overview', 'general survey']"
['直配'],[['ちょくはい']],3,"['&n;', '&vs;']",['direct delivery']
['直読'],[['ちょくどく']],3,"['&n;', '&vs;', '&adj-no;']",['reading (Chinese) without syntactical rearrangement into Japanese']
['直諫'],[['ちょっかん']],3,"['&n;', '&vs;']","['personal admonition', 'remonstration']"
['植毛'],[['しょくもう']],3,"['&n;', '&vs;']",['hair transplantation']
['植皮'],[['しょくひ']],3,"['&n;', '&vs;']",['skin grafting']
['特配'],[['とくはい']],3,"['&n;', '&vs;']","['special ration', 'special bonus or dividend']"
['特筆大書'],[['とくひつたいしょ']],3,"['&n;', '&vs;']",['(printed or written in) large letters']
['特選'],[['とくせん']],3,"['&n;', '&vs;', '&adj-no;']","['special selection', 'special approval']"
['差し入れ'],[['さしいれ']],3,"['&n;', '&vs;']","['insertion', 'letter drop']"
['罨法'],[['あんぽう']],3,"['&n;', '&vs;']","['poultice', '(cold) pack']"
['塩引き'],[['しおびき']],3,"['&n;', '&vs;']",['salted fish (esp. salmon)']
['塩出し'],[['しおだし']],3,"['&n;', '&vs;']",['desalinating with water']
['塩コショウ'],"[['しおコショウ'], ['しおこしょう']]",3,"['&n;', '&vs;']","['salt and pepper', 'seasoning with salt and pepper']"
['気変わり'],[['きがわり']],3,"['&n;', '&vs;']","[""changing one's mind""]"
['愛想笑い'],"[['あいそわらい'], ['あいそうわらい']]",3,"['&n;', '&vs;']","['insincere smile', 'ingratiating smile', 'polite smile', 'forced smile']"
['愛憐'],[['あいれん']],3,"['&n;', '&vs;']",['sympathy']
['入部'],[['にゅうぶ']],3,"['&n;', '&vs;']",['joining a club']
['心機一転'],[['しんきいってん']],3,"['&n;', '&vs;']","[""changing one's attitude"", 'turning over a new leaf', 'getting a fresh start']"
['様変わり'],[['さまがわり']],3,"['&n;', '&vs;']","['changing completely', 'transformation']"
['改元'],[['かいげん']],3,"['&n;', '&vs;']",['change of era']
['改号'],[['かいごう']],3,"['&n;', '&vs;']","['change of name or title', 'change of era']"
['改進'],[['かいしん']],3,"['&n;', '&vs;']","['bringing up to date', 'progress']"
['起筆'],[['きひつ']],3,"['&n;', '&vs;']","['beginning to write', 'beginning of a brush-stroke']"
['理想化'],[['りそうか']],3,"['&n;', '&vs;']","['idealization', 'idealisation']"
['力負け'],[['ちからまけ']],3,"['&n;', '&vs;']","['losing by being overmatched', 'being defeated by a stronger opponent']"
['薬殺'],[['やくさつ']],3,"['&n;', '&vs;']","['killing by poison', 'poisoning']"
['轢殺'],[['れきさつ']],3,"['&n;', '&vs;']",['killing by running over with a car or train']
['長大息'],[['ちょうたいそく']],3,"['&n;', '&vs;']",['deep sigh']
['長追い'],[['ながおい']],3,"['&n;', '&vs;']",['long pursuit']
['長湯'],[['ながゆ']],3,"['&n;', '&vs;']","['long, leisurely bath']"
['はり札'],[['はりふだ']],3,"['&n;', '&vs;']","['poster', 'notice']"
['初乗り'],[['はつのり']],3,"['&n;', '&vs;']","['first ride (in a new vehicle, in the new year, etc.)']"
['初発'],[['しょはつ']],3,"['&n;', '&vs;']","['start', 'first departure']"
['強記'],[['きょうき']],3,"['&n;', '&vs;']","['good memory', 'retentive memory']"
['強談'],[['ごうだん']],3,"['&n;', '&vs;']",['tough negotiations']
['競り売り'],[['せりうり']],3,"['&n;', '&vs;']","['auctioning', 'selling at an auction']"
['知得'],[['ちとく']],3,"['&n;', '&vs;']","['comprehension', 'knowledge']"
['単行'],[['たんこう']],3,"['&n;', '&vs;']","['going alone', 'doing by oneself']"
['戦病死'],[['せんびょうし']],3,"['&n;', '&vs;']",['death from disease contracted at the front']
['訛伝'],[['かでん']],3,"['&n;', '&vs;']","['mistaken account', 'miscommunication']"
['根分け'],[['ねわけ']],3,"['&n;', '&vs;']","[""dividing a plant's roots for transplanting""]"
['根引き'],[['ねびき']],3,"['&n;', '&vs;']","['uproot', 'redeem']"
['根気負け'],[['こんきまけ']],3,"['&n;', '&vs;']",['being outpersevered']
['点薬'],[['てんやく']],3,"['&n;', '&vs;']",['applying eye drops']
['品定め'],[['しなさだめ']],3,"['&n;', '&vs;']","['evaluation', 'criticism', 'commenting on', 'assessment', 'estimation']"
['目配せ'],[['めくばせ']],3,"['&n;', '&vs;']","['signalling with the eyes', 'exchanging looks', 'winking']"
['目配り'],[['めくばり']],3,"['&n;', '&vs;']","['being watchful', 'keeping watch', 'keeping an eye open']"
['高飛び'],[['たかとび']],3,"['&n;', '&vs;']","['flight', 'escape', 'running away', 'fleeing']"
['高望み'],[['たかのぞみ']],3,"['&n;', '&vs;']",['aiming too high']
['高談'],[['こうだん']],3,"['&n;', '&vs;']",['your lofty discourse']
['高調'],[['こうちょう']],3,"['&n;', '&vs;']",['high spirits']
['訓告'],[['くんこく']],3,"['&n;', '&vs;']","['reprimand', 'admonition']"
['訓電'],[['くんでん']],3,"['&n;', '&vs;']",['telegraphed instructions']
['面通し'],[['めんとおし']],3,"['&n;', '&vs;']",['(police) line-up']
['面窶れ'],[['おもやつれ']],3,"['&n;', '&vs;']","['care-worn', 'haggard']"
['進軍'],[['しんぐん']],3,"['&n;', '&vs;']","['march', 'advance']"
['進航'],[['しんこう']],3,"['&n;', '&vs;']",['sailing on']
['集札'],[['しゅうさつ']],3,"['&n;', '&vs;']",['ticket collection']
['斬殺'],[['ざんさつ']],3,"['&n;', '&vs;']",['putting to the sword']
['羽搏き'],[['はばたき']],3,"['&n;', '&vs;']",['fluttering or flapping of wings']
['耳打ち'],[['みみうち']],3,"['&n;', '&vs;']","[""whispering into a person's ear""]"
['色変わり'],[['いろがわり']],3,"['&n;', '&vs;']","['change of colour', 'changing colours', 'discoloration']"
['色焼け'],[['いろやけ']],3,"['&n;', '&vs;']",['suntanned']
['形見分け'],[['かたみわけ']],3,"['&n;', '&vs;']",['distribution of mementos']
['形象化'],[['けいしょうか']],3,"['&n;', '&vs;']",['giving shape to']
['形骸化'],[['けいがいか']],3,"['&n;', '&vs;']","['becoming a mere shell', 'becoming a dead letter', ""losing (one's) substance"", 'being reduced to a formality']"
['憫察'],[['びんさつ']],3,"['&n;', '&vs;']","['taking pity upon', 'sympathy', 'compassion']"
['陸送'],[['りくそう']],3,"['&n;', '&vs;']",['land transportation']
['詮議'],[['せんぎ']],3,"['&n;', '&vs;']","['discussion', 'deliberation', 'consideration']"
['撰録'],[['せんろく']],3,"['&n;', '&vs;']","['compiling', 'editing', 'writing']"
['選局'],[['せんきょく']],3,"['&n;', '&vs;']","['tuning (e.g. a radio, a television)', 'channel selection']"
['選果'],[['せんか']],3,"['&n;', '&vs;']",['sorting fruit']
['選炭'],[['せんたん']],3,"['&n;', '&vs;']","['coal dressing', 'concentration of coal']"
['選球'],[['せんきゅう']],3,"['&n;', '&vs;']",['waiting for a good hit at a pitch']
['算入'],[['さんにゅう']],3,"['&n;', '&vs;']","['factoring in', 'including']"
['思い出し笑い'],[['おもいだしわらい']],3,"['&n;', '&vs;']",['laughing while reminiscing']
['思念'],[['しねん']],3,"['&n;', '&vs;']",['thought']
['遊行'],[['ゆうこう']],3,"['&n;', '&vs;']","['gadding around', 'gallivanting', 'tour']"
['遊歩'],[['ゆうほ']],3,"['&n;', '&vs;']","['walk', 'promenade']"
['遊歴'],[['ゆうれき']],3,"['&n;', '&vs;', '&adj-no;']",['tour']
['肉付け'],[['にくづけ']],3,"['&n;', '&vs;']","['fleshing out (e.g. a plan)', 'giving substance (to)']"
['弱化'],[['じゃっか']],3,"['&n;', '&vs;']",['weakening']
['陽転'],[['ようてん']],3,"['&n;', '&vs;']",['positive reaction (to medical test)']
['生害'],[['しょうがい']],3,"['&n;', '&vs;']",['commit suicide']
['軽信'],[['けいしん']],3,"['&n;', '&vs;']",['gullibility']
['然う斯う'],[['そうこう']],3,"['&adv;', '&vs;']","['this and that', 'one thing or another']"
['熱発'],[['ねっぱつ']],3,"['&n;', '&vs;']",['fever']
['熱願'],[['ねつがん']],3,"['&n;', '&vs;']",['ardent desire']
['雲散'],[['うんさん']],3,"['&n;', '&vs;']","['scatter', 'disperse']"
