Kanji,Reading,JLPT,Type,Meaning
['惜しむらくは'],[['おしむらくは']],1,['&exp;'],"['it is to be regretted that ...', 'it is a pity that ...', 'it is unfortunately that ...']"
['出すことは舌を出すも嫌い'],[['だすことはしたをだすもきらい']],1,['&exp;'],['being exceptionally stingy']
['亀毛兎角'],[['きもうとかく']],1,['&exp;'],"['things that do not exist', {'_': 'fur on turtles, horns on rabbits', '$': {'g_type': 'lit'}}]"
['兎角亀毛'],[['とかくきもう']],1,['&exp;'],"['things that do not exist', {'_': 'horns on rabbits, fur on turtles', '$': {'g_type': 'lit'}}]"
['持ちも提げもならぬ'],[['もちもさげもならぬ']],1,['&exp;'],['having no way to deal with something']
['には及ばない'],[['にはおよばない']],1,['&exp;'],"['there is no need to', ""it is fine if you don't"", 'unnecessary']"
['遅かりし由良之助'],[['おそかりしゆらのすけ']],1,['&exp;'],"[""to let a chance to do something slip through one's fingers""]"
['機嫌を直す'],[['きげんをなおす']],1,"['&v5s;', '&exp;']","['to put back in a good mood', 'to cheer up']"
['瞋恚の炎'],[['しんいのほのお']],1,['&exp;'],"['intense antipathy (like a blazing fire)', {'_': 'flames of rage', '$': {'g_type': 'lit'}}]"
['愚痴の闇'],[['ぐちのやみ']],1,['&exp;'],['the darkness of ignorance']
['濃縮還元'],[['のうしゅくかんげん']],1,['&exp;'],"['(of juice, etc.) ""from concentrate""']"
['論より証拠'],[['ろんよりしょうこ']],1,['&exp;'],"['the proof of the pudding is in the eating', {'_': 'evidence is better than debate', '$': {'g_type': 'lit'}}]"
['ゆりかごから墓場まで'],[['ゆりかごからはかばまで']],1,['&exp;'],['from the cradle to the grave']
['為さい'],[['なさい']],1,['&exp;'],['do ...']
['飛ぶ鳥跡を濁さず'],[['とぶとりあとをにごさず']],1,['&exp;'],"['it is simply common courtesy to clean up after yourself', 'a bird does not foul the nest it is about to leave', 'on leaving a place, one should see that all is in good order']"
['好奇心猫を殺す'],[['こうきしんねこをころす']],1,['&exp;'],['curiosity killed the cat']
['親しき仲にも礼儀あり'],[['したしきなかにもれいぎあり']],1,['&exp;'],"['good fences make good neighbors', 'a hedge between keeps friendship green']"
['ご覧の通り'],[['ごらんのとおり']],1,['&exp;'],"['as you see', 'as you can see']"
['お粗末さまでした'],[['おそまつさまでした']],1,['&exp;'],['apologies for the crude food']
['朝の露'],[['あしたのつゆ']],1,['&exp;'],['morning dew']
['備えあれば憂いなし'],[['そなえあればうれいなし']],1,['&exp;'],"[""if you are prepared you don't have to worry"", ""it's good to have a shelter against every storm""]"
['情けは人の為ならず'],[['なさけはひとのためならず']],1,['&exp;'],"['the good you do for others is good you do yourself', 'those who are kind benefit themselves', {'_': ""compassion is not for other people's benefit"", '$': {'g_type': 'lit'}}]"
['ご遠慮ください'],[['ごえんりょください']],1,['&exp;'],['please refrain (from)']
['それ御覧'],[['それごらん']],1,['&exp;'],"['well, look at that']"
['不徳の致すところ'],[['ふとくのいたすところ']],1,['&exp;'],"['undesirable state brought about by (my) lack of virtue', 'feeling morally responsible', 'mea culpa']"
['厳密に言うと'],[['げんみつにいうと']],1,['&exp;'],['strictly speaking']
['該当なし'],[['がいとうなし']],1,['&exp;'],"['not applicable', 'n/a']"
['澄ました顔'],[['すましたかお']],1,['&exp;'],"['composed expression', 'clear face']"
['要出典'],[['ようしゅってん']],1,['&exp;'],['citation needed']
['犬嫌い'],[['いぬぎらい']],1,['&exp;'],"['dog hater', 'dog hating']"
['誕生日おめでとうございます'],[['たんじょうびおめでとうございます']],1,['&exp;'],['Happy Birthday']
['敬称略'],[['けいしょうりゃく']],1,['&exp;'],"['titles omitted', '(names listed) without honorifics']"
['訳じゃない'],[['わけじゃない']],1,['&exp;'],"['it does not mean that ...', ""I don't mean that ..."", 'it is not the case that']"
['国家を挙げて'],[['こっかをあげて']],1,['&exp;'],"['as a nation', 'with the whole country']"
['女房と畳は新しい方がいい'],"[['にょうぼうとたたみはあたらしいほうがいい'], ['にょうぼうとたたみはあたらしいほうがよい']]",1,['&exp;'],['wives and tatami mats are best when new']
['耐え得る'],[['たえうる']],1,['&exp;'],"['to withstand', 'to be able to endure']"
['井の中の蛙'],[['いのなかのかわず']],1,['&exp;'],"['person who is ignorant of the real world', {'_': 'frog in a well', '$': {'g_type': 'lit'}}]"
['ご免あそばせ'],[['ごめんあそばせ']],1,['&exp;'],['I beg your pardon']
['折曲厳禁'],[['おりまげげんきん']],1,['&exp;'],"['do not fold', 'do not bend']"
['何奴も此奴も'],[['どいつもこいつも']],1,['&exp;'],"['everybody', 'every last one of them', 'all']"
['三つ子の魂百まで'],[['みつごのたましいひゃくまで']],1,['&exp;'],"['the child is father to the man', {'_': 'the soul of a child of three (is the same) at 100', '$': {'g_type': 'lit'}}]"
['目が据わって'],[['めがすわって']],1,['&exp;'],['with set eyes']
['浜の真砂は尽きるとも世に盗人の種は尽きまじ'],[['はまのまさごはつきるともよにぬすびとのたねはつきまじ']],1,['&exp;'],"['the sand on the beach may disappear, but the makings of thieves never shall']"
['ご満悦の体'],[['ごまんえつのてい']],1,['&exp;'],"['looking satisfied', 'looking very pleased']"
['穴があったら入りたい'],[['あながあったらはいりたい']],1,['&exp;'],"['(to be ashamed enough) to wish you could just disappear', 'wanting to sink into the ground in shame']"
['お悔やみ申し上げます'],[['おくやみもうしあげます']],1,['&exp;'],"['my condolences', 'my deepest sympathy']"
['夜陰に乗じて'],[['やいんにじょうじて']],1,['&exp;'],['under cover of night']
['宜しければ'],[['よろしければ']],1,['&exp;'],"['if you please', ""if you don't mind"", ""when you're ready"", 'if you want', ""if that's alright with you""]"
['幽霊の正体見たり枯れ尾花'],[['ゆうれいのしょうたいみたりかれおばな']],1,['&exp;'],"['fear makes the wolf bigger than he is', 'things are not as scary as they seem', {'_': 'the ghost, when examined closely, is withered silver grass', '$': {'g_type': 'lit'}}]"
['諸手を挙げて'],[['もろてをあげて']],1,['&exp;'],"['wholeheartedly (approve, agree, etc.)', 'unconditionally', 'completely']"
['脚下照顧'],[['きゃっかしょうこ']],1,['&exp;'],"['look carefully where your own footsteps fall', 'seek enlightenment by knowing yourself and not by watching others', 'know thyself']"
['規約に従って'],[['きやくにしたがって']],1,['&exp;'],['according to the rules']
['過ぎたるは及ばざるがごとし'],[['すぎたるはおよばざるがごとし']],1,['&exp;'],"['the last drop makes the cup run over', 'too much of a good thing', 'less is more']"
['過ぎたるは猶及ばざるが如し'],[['すぎたるはなおおよばざるがごとし']],1,['&exp;'],"['the last drop makes the cup run over', 'too much of a good thing', 'less is more']"
['従い'],[['したがい']],1,['&exp;'],"['in accordance with', 'subordinate to']"
['白馬の騎士'],[['はくばのきし']],1,['&exp;'],"['white knight', 'knight in shining armor']"
['内疎外親'],[['ないそがいしん']],1,['&exp;'],['superficially cordial but actually uninterested']
['噂をすれば影が射す'],[['うわさをすればかげがさす']],1,['&exp;'],"['speak of the devil and he shall appear', {'_': 'speak rumours of someone and they shall appear', '$': {'g_type': 'lit'}}]"
['思い立ったが吉日'],"[['おもいたったがきちじつ'], ['おもいたったがきちにち']]",1,['&exp;'],"['no time like the present', 'make hay while the sun shines', {'_': ""it's an auspicious day (for doing it) when you've just had the idea"", '$': {'g_type': 'lit'}}]"
['抜き足差し足忍び足'],[['ぬきあしさしあししのびあし']],1,['&exp;'],"['stealthy footsteps', 'walking on tiptoe']"
['堪えられない'],[['こたえられない']],1,['&exp;'],"['really good', 'irresistible']"
['柔剣棒'],[['じゅうけんぼう']],1,['&exp;'],"['jūkenbō', '""body, sword and staff"" techniques in martial arts']"
['噂をすれば影'],[['うわさをすればかげ']],1,['&exp;'],['speak of the devil']
['英雄色を好む'],[['えいゆういろをこのむ']],1,['&exp;'],['great men have great fondness for the sensual pleasures']
['正直者が馬鹿を見る'],[['しょうじきものがばかをみる']],1,['&exp;'],"[""honesty doesn't pay"", 'life is unfair']"
['労を惜しまず'],[['ろうをおしまず']],1,['&exp;'],"['sparing no trouble', 'taking pains (to)', 'take the trouble (to)']"
['過去の遺産'],[['かこのいさん']],1,['&exp;'],['legacy of the past']
['鬼が出るか蛇が出るか'],[['おにがでるかじゃがでるか']],1,['&exp;'],['God only knows what may happen']
['自慢じゃないが'],[['じまんじゃないが']],1,['&exp;'],"[""I don't want to boast but""]"
['取り付け騒ぎ'],[['とりつけさわぎ']],1,['&exp;'],['a run on a bank']
['冗談じゃない'],[['じょうだんじゃない']],1,['&exp;'],"[""it's no joke"", 'gimme a break!']"
['柳に風'],[['やなぎにかぜ']],1,['&exp;'],"['handling things without making waves', ""taking in one's stride""]"
['為れつつある'],[['されつつある']],1,['&exp;'],['to be in the process of doing']
['当たり障らず'],[['あたりさわらず']],1,['&exp;'],"['avoiding committing oneself', 'noncommittal']"
['ご愁傷様'],[['ごしゅうしょうさま']],1,['&exp;'],['my condolences']
['見るに堪えない'],[['みるにたえない']],1,['&exp;'],"['so miserable that it is painful to look at', ""can't bear to look at"", 'painful to watch']"
['来る者拒まず'],[['くるものこばまず']],1,['&exp;'],['accept one who comes to you']
['来る者は拒まず'],[['くるものはこばまず']],1,['&exp;'],['accept one who comes to you']
['お掛け下さい'],[['おかけください']],1,['&exp;'],"['please sit down', 'please have a seat']"
['如露亦如電'],[['にょろやくにょでん']],1,['&exp;'],"['like dew or lightning, gone in a flash']"
['暫くして'],[['しばらくして']],1,['&exp;'],"['after a short time', 'presently']"
['盲亀浮木'],[['もうきふぼく']],1,['&exp;'],"['unlikely event', 'rare occurrence']"
['盲亀の浮木'],[['もうきのふぼく']],1,['&exp;'],"['unlikely event', 'rare occurrence']"
['伊達の薄着'],[['だてのうすぎ']],1,['&exp;'],['wearing light clothes for the sake of fashion']
['衣ばかりで和尚はできぬ'],[['ころもばかりでおしょうはできぬ']],1,['&exp;'],"['the clothes do not make the man', 'the cowl does not make the monk']"
['一寸の虫にも五分の魂'],[['いっすんのむしにもごぶのたましい']],1,['&exp;'],"['tread on a worm and it will turn', 'even a tiny bug will defend itself', 'even the weakest and smallest beings have their own wills, so do not make light of them']"
['一銭を笑う者は一銭に泣く'],[['いっせんをわらうものはいっせんになく']],1,['&exp;'],"['take care of the penny', {'_': 'he who makes fun of one sen will cry at one sen', '$': {'g_type': 'lit'}}]"
['下手の長談義'],[['へたのながだんぎ']],1,['&exp;'],"['poor speakers make long speeches', 'brevity is the soul of wit']"
['稼ぐに追いつく貧乏なし'],[['かせぐにおいつくびんぼうなし']],1,['&exp;'],"['poverty is a stranger to industry', 'diligence is the mother of good fortune']"
['我が身をつねって人の痛さを知れ'],[['わがみをつねってひとのいたさをしれ']],1,['&exp;'],"[""walk a mile in other's shoes to understand their suffering"", ""you can't appreciate others' suffering until you've gone through it yourself"", {'_': ""pinch yourself and know others' pain"", '$': {'g_type': 'lit'}}]"
['叶わぬ時の神頼み'],[['かなわぬときのかみだのみ']],1,['&exp;'],"[""turning to God only in one's trouble""]"
['管の穴から天を覗く'],[['くだのあなからてんをのぞく']],1,['&exp;'],['to have a narrow view of things']
['鬼が出るか仏が出るか'],[['おにがでるかほとけがでるか']],1,['&exp;'],['God only knows what may happen']
['去る者日々に疎し'],[['さるものひびにうとし']],1,['&exp;'],"['out of sight, out of mind', 'the dead are forgotten with time']"
['近しき中に礼儀有り'],[['ちかしきなかにれいぎあり']],1,['&exp;'],"['good fences make good neighbors', 'a hedge between keeps friendship green']"
['鶏口となるも牛後となる勿れ'],[['けいこうとなるもぎゅうごとなるなかれ']],1,['&exp;'],"['better be the head of a dog than the tail of a lion', 'better be first in a village than second at Rome', {'_': 'better to be the mouth of a chicken than the rear end of a cow', '$': {'g_type': 'lit'}}]"
['故郷忘じ難し'],[['こきょうぼうじがたし']],1,['&exp;'],"['there is no place like home', 'home is sweet to an exile']"
['後悔先に立たず'],[['こうかいさきにたたず']],1,['&exp;'],['it is no use crying over spilt milk']
['後門の虎前門の狼'],[['こうもんのとらぜんもんのおおかみ']],1,['&exp;'],"['between the devil and the deep sea', 'out of the frying pan into the fire']"
['功罪相償う'],[['こうざいあいつぐなう']],1,['&exp;'],"['the good and bad deeds cancel each other out', 'good deeds make up for the bad']"
['口に蜜あり腹に剣あり'],[['くちにみつありはらにけんあり']],1,['&exp;'],"[""honey in one's mouth but a razor in one's belt""]"
['口は災いの元'],[['くちはわざわいのもと']],1,['&exp;'],"['words can lead to disaster', 'the tongue is the root of calamities', 'the more you open your mouth the more likely you are to put your foot in it']"
['好機逸すべからず'],[['こうきいっすべからず']],1,['&exp;'],['make hay while the sun shines']
['孝行のしたい時分に親はなし'],[['こうこうのしたいじぶんにおやはなし']],1,['&exp;'],"['when you will wish to be filial, your parents will already be gone']"
['慌てる乞食はもらいが少ない'],[['あわてるこじきはもらいがすくない']],1,['&exp;'],"['slow and steady wins the race', 'there is luck in the last helping']"
['今日は人の身明日は我が身'],[['きょうはひとのみあすはわがみ']],1,['&exp;'],"['what chances to one man may happen to all', 'what happens to one today may happen to another tomorrow', 'misfortunes can happen to anyone']"
['歳月流るる如し'],[['さいげつながるるごとし']],1,['&exp;'],['time flies like an arrow']
['昨日の友は今日の敵'],[['きのうのともはきょうのてき']],1,['&exp;'],['a friend today may turn against you tomorrow']
['策士策に溺れる'],[['さくしさくにおぼれる']],1,['&exp;'],"['craft brings nothing home', {'_': 'the crafty schemer drowns in his own scheme', '$': {'g_type': 'lit'}}]"
['子を持って知る親の恩'],[['こをもってしるおやのおん']],1,['&exp;'],['he that has no child knows not what love is']
['至誠天に通ず'],[['しせいてんにつうず']],1,['&exp;'],['sincerity can move heaven']
['蒔かぬ種は生えぬ'],[['まかぬたねははえぬ']],1,['&exp;'],"['nothing comes of nothing', ""don't expect things to happen on their own"", {'_': ""the seed you don't plant doesn't grow"", '$': {'g_type': 'lit'}}]"
['鹿を追う者は山を見ず'],[['しかをおうものはやまをみず']],1,['&exp;'],"['zeal is a bad servant', {'_': 'the person who chases a deer does not see the mountain', '$': {'g_type': 'lit'}}]"
['蛇の道は蛇'],"[['じゃのみちはへび'], ['へびのみちはへび']]",1,['&exp;'],"['the wolf knows what the ill beast thinks', 'it takes one to know one']"
['朱に交われば赤くなる'],[['しゅにまじわればあかくなる']],1,['&exp;'],"['people are formed by their surroundings', 'walk with the wise and become wise; associate with fools and get in trouble']"
['出物腫れ物所嫌わず'],[['でものはれものところきらわず']],1,['&exp;'],"[""when you've got to go, you've got to go"", {'_': ""farts and boils aren't choosy about where (or when) to appear"", '$': {'g_type': 'lit'}}]"
['盾の両面を見よ'],[['たてのりょうめんをみよ']],1,['&exp;'],"['look at both sides of the thing', {'_': 'look at both sides of the shield', '$': {'g_type': 'lit'}}]"
['勝てば官軍負ければ賊軍'],[['かてばかんぐんまければぞくぐん']],1,['&exp;'],"['might is right', 'history is written by the victors', 'winners are always right and losers are always in the wrong']"
['将を射んと欲すれば先ず馬を射よ'],[['しょうをいんとほっすればまずうまをいよ']],1,['&exp;'],"['do not shoot straight for the top', 'he that would the daughter win, must with the mother first begin', {'_': 'if you want to shoot the general, first shoot his horse', '$': {'g_type': 'lit'}}]"
['小人閑居して不善をなす'],[['しょうじんかんきょしてふぜんをなす']],1,['&exp;'],"[""an idle brain is the devil's shop""]"
['上手の手から水が漏れる'],[['じょうずのてからみずがもれる']],1,['&exp;'],['even Homer nods']
['心焉に在らざれば視れども見えず'],[['こころここにあらざればみれどもみえず']],1,['&exp;'],['the eye is blind if the mind is absent']
['親に似ぬ子は鬼子'],[['おやににぬこはおにご']],1,['&exp;'],"['like father, like son', {'_': 'a child who does not resemble their parents is a changeling', '$': {'g_type': 'lit'}}]"
['身を捨ててこそ浮かぶ瀬もあれ'],[['みをすててこそうかぶせもあれ']],1,['&exp;'],"['nothing ventured, nothing gained']"
['人の蠅を追うより己の蠅を追え'],[['ひとのはえをおうよりおのれのはえをおえ']],1,['&exp;'],"['take care of yourself before you take care of others', {'_': ""wave off your own flies before you wave off somebody else's flies"", '$': {'g_type': 'lit'}}]"
['人を呪わば穴二つ'],[['ひとをのろわばあなふたつ']],1,['&exp;'],"['if you curse someone, dig two graves']"
['人間は万物の霊長'],[['にんげんはばんぶつのれいちょう']],1,['&exp;'],['man is the crown of creation']
['水の低きに就くが如し'],[['みずのひくきにつくがごとし']],1,['&exp;'],['water seeks its own level']
['粋が身を食う'],[['すいがみをくう']],1,['&exp;'],"['too much pleasure ruins a man (esp. in reference to spending too much time with geisha and prostitutes)', 'playing the dandy ruins a man']"
['据え膳食わぬは男の恥'],[['すえぜんくわぬはおとこのはじ']],1,['&exp;'],"[""rejecting the advances of women is a man's shame"", ""shameful is he who spurns a woman's invitation"", {'_': ""not eating the meal set before him is a man's shame"", '$': {'g_type': 'lit'}}]"
['ならぬ堪忍するが堪忍'],[['ならぬかんにんするがかんにん']],1,['&exp;'],['to endure what is unendurable is true endurance']
['生めよ、殖えよ、地に満てよ'],[['うめよふえよちにみてよ']],1,['&exp;'],"['be fruitful, and multiply, and replenish the earth']"
['生酔い本性違わず'],[['なまよいほんしょうたがわず']],1,['&exp;'],"['in wine there is truth', ""being under the influence doesn't change our true character""]"
['生兵法は大怪我のもと'],[['なまびょうほうはおおけがのもと']],1,['&exp;'],['a little learning is a dangerous thing']
['盛年重ねて来たらず'],[['せいねんかさねてきたらず']],1,['&exp;'],['time and tide wait for no man']
['声はすれども姿は見えず'],[['こえはすれどもすがたはみえず']],1,['&exp;'],"[""it's audible but invisible"", ""I hear voices but I can't see anybody""]"
['千丈の堤も蟻の一穴より崩れる'],[['せんじょうのつつみもありのいっけつよりくずれる']],1,['&exp;'],['a small leak will sink a great ship']
['千里も一里'],[['せんりもいちり']],1,['&exp;'],['a journey of a thousand miles feels like only one mile (when going to see the one you love)']
['栴檀は双葉より芳し'],[['せんだんはふたばよりかんばし']],1,['&exp;'],"['genius shows from childhood', {'_': 'the Japanese bead tree is fragrant from when a sprout', '$': {'g_type': 'lit'}}]"
['前車の覆るは後車の戒め'],[['ぜんしゃのくつがえるはこうしゃのいましめ']],1,['&exp;'],"['learn wisdom from the follies of others', ""learn from others' mistakes"", {'_': 'the toppling over of the cart in front serves as a warning for the cart behind', '$': {'g_type': 'lit'}}]"
['創業は易く守成は難し'],[['そうぎょうはやすくしゅせいはかたし']],1,['&exp;'],['it is easy to start an enterprise but hard to maintain it']
['総領の甚六'],[['そうりょうのじんろく']],1,['&exp;'],"['first born, least clever']"
['袖振り合うも他生の縁'],[['そでふりあうもたしょうのえん']],1,['&exp;'],['even a chance meeting can lead to a deep bond']
['多々益々弁ず'],[['たたますますべんず']],1,['&exp;'],"['the busier you are, the better you work']"
['鯛の尾より鰯の頭'],[['たいのおよりいわしのかしら']],1,['&exp;'],['better be the head of a dog than the tail of a lion']
['大男総身に知恵が回り兼ね'],[['おおおとこそうみにちえがまわりかね']],1,['&exp;'],['big heads have little wit']
['断じて行えば鬼神も之を避く'],[['だんじておこなえばきしんもこれをさく']],1,['&exp;'],"[""where there's a will, there's a way""]"
['知らぬは亭主ばかりなり'],[['しらぬはていしゅばかりなり']],1,['&exp;'],"['the husband is always the last to know', ""everyone knows of the wife's infidelity but the cuckolded husband""]"
['知者も千慮に一失'],[['ちしゃもせんりょにいっしつ']],1,['&exp;'],['even Homer sometimes nods']
['地獄の沙汰も金次第'],[['じごくのさたもかねしだい']],1,['&exp;'],"['money talks', 'money is the key that opens all doors', 'money is the best lawyer in hell', {'_': 'even the verdict of hell is determined by money', '$': {'g_type': 'lit'}}]"
['忠言耳に逆らう'],[['ちゅうげんみみにさからう']],1,['&exp;'],['good advice is harsh to the ear']
['朝起きは三文の徳'],[['あさおきはさんもんのとく']],1,['&exp;'],['the early bird catches the worm']
['釣り落とした魚は大きい'],[['つりおとしたさかなはおおきい']],1,['&exp;'],['the biggest fish is always the one that got away']
['笛吹けども踊らず'],[['ふえふけどもおどらず']],1,['&exp;'],"['we have piped unto you and ye have not danced', {'_': ""people ignoring one's invitation or effort to do something together"", '$': {'g_type': 'expl'}}]"
['鉄は熱いうちに鍛えよ'],[['てつはあついうちにきたえよ']],1,['&exp;'],['strike while the iron is hot']
['天高く馬肥ゆる秋'],[['てんたかくうまこゆるあき']],1,['&exp;'],"['autumn comes with harvest time and clear weather', {'_': 'autumn with the sky clear and blue, and horses growing stout', '$': {'g_type': 'lit'}}]"
['桃李もの言わざれども下自ら蹊を成す'],[['とうりものいわざれどもしたおのずからみちをなす']],1,['&exp;'],"['a man of virtue will naturally attract admirers', 'good wine speaks for itself']"
['盗人を捕らえて見れば我が子なり'],[['ぬすびとをとらえてみればわがこなり']],1,['&exp;'],"[""the doting parent's purse is plundered"", {'_': ""the thief caught turns out to be one's own son"", '$': {'g_type': 'lit'}}]"
['忍の一字'],[['にんのいちじ']],1,['&exp;'],['patience is the only way']
['馬鹿につける薬はない'],"[['ばかにつけるくすりはない'], ['バカにつけるくすりはない']]",1,['&exp;'],"['a born fool is never cured', {'_': 'there is no medicine for fools', '$': {'g_type': 'lit'}}]"
['馬鹿の一つ覚え'],"[['ばかのひとつおぼえ'], ['バカのひとつおぼえ']]",1,['&exp;'],['one who knows little often repeats it']
['板子一枚下は地獄'],[['いたごいちまいしたはじごく']],1,['&exp;'],"[""there is only the thickness of the boat's planking between one and perdition"", 'on a boat, one is only an inch or two from a watery grave']"
['備えあれば憂えなし'],[['そなえあればうれえなし']],1,['&exp;'],"[""if you are prepared you don't have to worry"", ""'tis good to have a shelter against every storm"", 'when one is prepared, difficulties do not come']"
['物言えば唇寒し秋の風'],[['ものいえばくちびるさむしあきのかぜ']],1,['&exp;'],['silence is golden']
['思う事言わねば腹膨る'],[['おもうこといわねばはらふくる']],1,['&exp;'],"[""if you don't speak your mind, you'll feel uneasy afterwards""]"
['聞いて極楽見て地獄'],[['きいてごくらくみてじごく']],1,['&exp;'],"[""don't believe everything you hear"", {'_': 'what is a paradise on hearsay may be a hell at sight', '$': {'g_type': 'lit'}}]"
['名の無い星は宵から出る'],[['なのないほしはよいからでる']],1,['&exp;'],"['the worst goes foremost', 'those one eagerly await will not arrive first']"
['明日の事を言えば鬼が笑う'],[['あすのことをいえばおにがわらう']],1,['&exp;'],"['nobody knows the morrow', {'_': 'speak of tomorrow and the ogres laugh', '$': {'g_type': 'lit'}}]"
['目明き千人盲千人'],[['めあきせんにんめくらせんにん']],1,['&exp;'],"['some are wise and some are otherwise', {'_': 'one thousand with their eyes open; one thousand blind', '$': {'g_type': 'lit'}}]"
['問うは一旦の恥問わぬは末代の恥'],[['とうはいったんのはじとわぬはまつだいのはじ']],1,['&exp;'],['better to ask and be embarrassed than not ask and never know']
['薬より養生'],[['くすりよりようじょう']],1,['&exp;'],['prevention is better than cure']
['柳の下にいつも泥鰌はいない'],[['やなぎのしたにいつもどじょうはいない']],1,['&exp;'],"['a fox is not taken twice in the same snare', ""there are no birds in last year's nest"", {'_': ""there aren't always loach under the willow tree"", '$': {'g_type': 'lit'}}, {'_': 'good luck does not always repeat itself', '$': {'g_type': 'expl'}}]"
['雄弁は銀沈黙は金'],[['ゆうべんはぎんちんもくはきん']],1,['&exp;'],"['speech is silver, silence is golden']"
['来年の事を言うと鬼が笑う'],[['らいねんのことをいうとおにがわらう']],1,['&exp;'],"['nobody knows the morrow', {'_': 'speak of next year and the ogres laugh', '$': {'g_type': 'lit'}}]"
['竜虎相搏つ'],[['りゅうこあいうつ']],1,['&exp;'],['a fight between equally great opponents']
['両雄並び立たず'],[['りょうゆうならびたたず']],1,['&exp;'],"['if two ride upon a horse, one must sit behind', 'when Greek meets Greek, then comes the tug of war', 'two great rivals cannot coexist']"
['隣の花は赤い'],[['となりのはなはあかい']],1,['&exp;'],"['the grass is always greener on the other side of the fence', {'_': ""the neighbour's flowers are redder"", '$': {'g_type': 'lit'}}]"
['歴史は繰り返す'],[['れきしはくりかえす']],1,['&exp;'],['history repeats itself']
['老いては子に従え'],[['おいてはこにしたがえ']],1,['&exp;'],['be guided by your children when you are old']
['綺麗な薔薇には棘がある'],[['きれいなばらにはとげがある']],1,['&exp;'],"['there is no rose without a thorn', 'every rose has its thorn']"
['人には添うてみよ馬には乗ってみよ'],[['ひとにはそうてみようまにはのってみよ']],1,['&exp;'],"[""you can't judge someone until you've spent time with them"", ""you can't judge something until you've tried it"", {'_': 'judge a man by living with him, and try a horse by riding him', '$': {'g_type': 'lit'}}]"
['去る者は追わず、来たる者は拒まず'],[['さるものはおわずきたるものはこばまず']],1,['&exp;'],"['do not chase one who leaves, do not reject one who comes']"
['江戸の華'],[['えどのはな']],1,['&exp;'],"['widespread fires in Edo (often after earthquakes)', {'_': 'flowers of Edo', '$': {'g_type': 'lit'}}]"
['前掲書'],[['ぜんけいしょ']],1,['&exp;'],"['(in the work) cited', 'aforementioned work', 'op. cit. (opere citato, opus citatum)']"
['縁がある'],[['えんがある']],1,['&exp;'],"['to be fated to', 'be linked by fate']"
['垂れ込め'],[['たれこめ']],1,['&exp;'],['hanging down']
['敵を知り己を知れば百戦危うからず'],[['てきをしりおのをしればひゃくせんあやうからず']],1,['&exp;'],"['know your enemy, know thyself, and you shall not fear a hundred battles']"
['彼を知り己を知れば百戦殆からず'],[['かれをしりおのれをしればひゃくせんあやうからず']],1,['&exp;'],"['if you know your enemy and know yourself, in a hundred battles you will never be defeated', 'know your enemy']"
['故障中'],[['こしょうちゅう']],1,['&exp;'],['out-of-order']
['垂んとす'],"[['なりなんとす'], ['なんなんとす']]",1,['&exp;'],"['to close in on (30 years of age, etc.)', 'to approach', 'to get close to']"
['全艦撤退'],[['ぜんかんてったい']],1,['&exp;'],"['All ships retreat (military command)', 'complete ship withdrawal']"
['幾人でも'],[['いくにんでも']],1,['&exp;'],"['any number of people', 'as many people as one likes']"
['織り込み済み'],[['おりこみずみ']],1,['&exp;'],"['taking something into consideration', 'making allowances', 'discounting']"
['箪笥の肥やし'],[['たんすのこやし']],1,['&exp;'],"['unused things (esp. clothing)', 'objects bought but never used']"
['端から'],[['はしから']],1,['&exp;'],"['every last one', 'one and all', 'from A to Z']"
['端から端まで'],[['はしからはしまで']],1,['&exp;'],"['from one end to another', 'thoroughly', 'completely', 'utterly']"
['知的所有権侵害'],[['ちてきしょゆうけんしんがい']],1,['&exp;'],['infringement of intellectual property rights']
['我慢しないで'],[['がまんしないで']],1,['&exp;'],"['without restraint', 'without hesitation', 'without holding back']"
['原因において自由な行為'],[['げんいんにおいてじゆうなこうい']],1,['&exp;'],"['actio libera in causa', {'_': ""manufacturing the conditions of one's own defence (e.g. getting drunk in order to commit a crime)"", '$': {'g_type': 'expl'}}]"
['脇目も振らず'],[['わきめもふらず']],1,['&exp;'],"['without looking aside', 'looking neither right nor left', 'wholeheartedly', 'single-mindedly']"
['縁起が悪い'],[['えんぎがわるい']],1,['&exp;'],"['of bad omen', 'ill augur', 'boding evil', 'bad fortune']"
['天賦の才能'],[['てんぷのさいのう']],1,['&exp;'],"['innate ability', 'innate talent', 'natural gift']"
['天賦の才'],[['てんぷのさい']],1,['&exp;'],"['innate ability', 'innate talent', 'natural gift']"
['義を見てせざるは勇なきなり'],[['ぎをみてせざるはゆうなきなり']],1,['&exp;'],['knowing what is right and not doing it is a want of courage']
['於かれましては'],[['おかれましては']],1,['&exp;'],"['in respect of', 'in regards to', 'as for']"
['窓の桟'],[['まどのさん']],1,['&exp;'],"['window frame', 'window sill']"
['に伴い'],[['にともない']],1,['&exp;'],"['as', 'because', 'with', 'due to']"
['郷に入れば郷に従え'],[['ごうにいればごうにしたがえ']],1,['&exp;'],"['when in Rome, do as the Romans do']"
['懲りない奴'],[['こりないやつ']],1,['&exp;'],"[""person (generally male) who won't learn their lesson"", 'persistent jerk']"
['耕作放棄'],[['こうさくほうき']],1,['&exp;'],['abandonment of cultivation']
