Kanji,Reading,JLPT,Type,Meaning
['出来うる限り'],[['できうるかぎり']],2,['&exp;'],"['as (much) as possible', 'as (far) as possible']"
['職務上'],[['しょくむじょう']],2,['&exp;'],"[""in the course of one's duties""]"
['判で押したみたいに'],[['はんでおしたみたいに']],2,['&exp;'],"['invariably', 'like clockwork', 'with perfect regularity']"
['突然目'],[['とつぜんめ']],2,['&exp;'],['somewhat sudden']
['命に別状はない'],[['いのちにべつじょうはない']],2,['&exp;'],"[""(one's) life is not in danger"", 'not life-threatening']"
['負の感情'],[['ふのかんじょう']],2,['&exp;'],"['negative emotions', 'negative feelings']"
['異言語'],[['いげんご']],2,['&exp;'],"['another language', 'different languages']"
['気が済まない'],[['きがすまない']],2,['&exp;'],"['not being satisfied', 'not being able to enjoy']"
['追いつき追い越せ'],[['おいつきおいこせ']],2,['&exp;'],"['catch up with and overtake', 'pass after catching up with']"
['非労動力'],[['ひろうどうりょく']],2,['&exp;'],['not in the work force']
['ケア付き住宅'],[['ケアつきじゅうたく']],2,['&exp;'],"['accommodation facilities for disabled and aged people, with care provided']"
['詰め開きで'],"[['つめひらきで'], ['つめびらきで']]",2,['&exp;'],"['at close reach (sailing)', 'at close haul']"
['力への意志'],[['ちからへのいし']],2,['&exp;'],['will to power']
['権力への意志'],[['けんりょくへのいし']],2,['&exp;'],['will to power']
['気の迷い'],[['きのまよい']],2,['&exp;'],"['delusion', 'trick of the imagination']"
['一巻の終わり'],[['いっかんのおわり']],2,['&exp;'],"['the end of the line', 'the end of the road', 'curtains']"
['自責の念'],[['じせきのねん']],2,['&exp;'],"['guilty conscience', 'feelings of remorse']"
['罪の報い'],[['つみのむくい']],2,['&exp;'],"[""retribution for one's crime"", ""punishment for one's crime""]"
['能面のような顔'],[['のうめんのようなかお']],2,['&exp;'],"['deadpan face', 'expressionless white face', 'po-faced']"
['性の解放'],[['せいのかいほう']],2,['&exp;'],['sexual liberation']
['夜の目も寝ない'],[['よのめもねない']],2,['&exp;'],['staying up all night']
['夜更けて'],[['よふけて']],2,['&exp;'],"['late at night', 'deep in the night']"
['理解しがたい'],[['りかいしがたい']],2,['&exp;'],"['hard to understand', 'Byzantine fashion']"
['世間一般'],[['せけんいっぱん']],2,['&exp;'],"['the world in general', 'society', 'convention']"
['世間一般の通念'],[['せけんいっぱんのつうねん']],2,['&exp;'],['conventional wisdom']
['解放運動'],[['かいほううんどう']],2,['&exp;'],"['emancipation movement', 'freedom movement', 'liberation movement']"
['基いて'],[['もとづいて']],2,['&exp;'],"['based on', 'grounded on']"
['平和的生存権'],[['へいわてきせいぞんけん']],2,['&exp;'],['right to live in peace']
['承知の上で'],[['しょうちのうえで']],2,['&exp;'],"['intentionally', 'on purpose', 'deliberately', 'taking something into account']"
['お腹の子'],[['おなかのこ']],2,['&exp;'],"['child one is expecting', ""child in one's womb""]"
['配備開始'],[['はいびかいし']],2,['&exp;'],['start of deployment']
['恥の上塗り'],[['はじのうわぬり']],2,['&exp;'],['piling shame on top of shame']
['莫逆の友'],[['ばくぎゃくのとも']],2,['&exp;'],"['extremely good friends', 'best friends']"
['恐れながら'],[['おそれながら']],2,['&exp;'],"['let me humbly say', 'most humbly', 'with all due respect']"
['記録欠缺の主張'],[['きろくけんけつのしゅちょう']],2,['&exp;'],['alleging diminution']
['いかがお過ごしですか'],[['いかがおすごしですか']],2,['&exp;'],"['How are things with you?', 'How are you doing?']"
['幸運の女神は前髪しかない'],[['こううんのめがみはまえがみしかない']],2,['&exp;'],"['opportunity has hair in front, but behind she is bald', 'opportunity only knocks once']"
['二河白道'],[['にがびゃくどう']],2,['&exp;'],"['the road to paradise is a white road between two rivers, one of water (wrath) and one of fire (greed)']"
['否が応でも'],[['いやがおうでも']],2,['&exp;'],"['whether one likes it or not', 'whether willing or not', 'willy-nilly']"
['遠きは花の香近きは糞の香'],[['とおきははなのかちかきはくそのか']],2,['&exp;'],"['blue are the hills that are far away', 'the grass is always greener on the other side of the fence', {'_': 'far away smells of flowers; close up smells of dung', '$': {'g_type': 'lit'}}]"
['薄皮をはぐように'],[['うすかわをはぐように']],2,['&exp;'],"['little by little', 'slowly but surely']"
['お手並み拝見'],[['おてなみはいけん']],2,['&exp;'],"[""let's see what you've got"", ""show me what you've got""]"
['相済まぬ'],[['あいすまぬ']],2,['&exp;'],"['very sorry', 'remorseful', 'apologetic', 'contrite']"
['山眠る'],[['やまねむる']],2,['&exp;'],"['mountain in the winter', {'_': 'sleeping mountain', '$': {'g_type': 'lit'}}]"
['壁立千仞'],[['へきりつせんじん']],2,['&exp;'],"['precipitous cliff of great height, metaphor for absolute nature of Buddhist truth']"
['甘い言葉'],[['あまいことば']],2,['&exp;'],"['alluring words', 'endearing words', 'sugared words', 'sweet words', 'honeyed words', 'flattery', 'cajolery']"
['櫛の歯が抜けたよう'],[['くしのはがぬけたよう']],2,['&exp;'],"['missing important things here and there', 'full of gaps']"
['顔を曇らす'],[['かおをくもらす']],2,"['&v5s;', '&exp;']","[""to darken one's face"", 'to assume a gloomy look']"
['天の恵み'],[['てんのめぐみ']],2,['&exp;'],"[""God's gift"", ""God's blessing"", 'grace of God', 'godsend']"
['転倒注意'],[['てんとうちゅうい']],2,['&exp;'],"['watch your step', 'slippery floor']"
['退っ引きならぬ'],[['のっぴきならぬ']],2,['&exp;'],"['unavoidable', 'inevitable']"
['槍が降っても'],[['やりがふっても']],2,['&exp;'],"['whatever misfortune happens', {'_': 'even if spears fall out of the sky', '$': {'g_type': 'lit'}}]"
['春の暮'],[['はるのくれ']],2,['&exp;'],['spring evening']
['積不善の家には必ず余殃あり'],[['せきふぜんのいえにはかならずよおうあり']],2,['&exp;'],['iniquities of fathers are visited upon their sons']
['灯涼し'],[['ひすずし']],2,['&exp;'],['coolness of distant twinkling lights (on a summer night)']
['秋涼し'],[['あきすずし']],2,['&exp;'],['pleasantly cool (as in the arrival of autumn)']
['実際面で'],[['じっさいめんで']],2,['&exp;'],['in practical terms']
['身の処し方'],[['みのしょしかた']],2,['&exp;'],"['what action to take', 'what to do with oneself']"
['処し方'],[['しょしかた']],2,['&exp;'],"['way of dealing with', 'way of handling']"
['轡を並べて'],[['くつわをならべて']],2,['&exp;'],"['together', 'abreast', 'side-by-side']"
['燃ゆる土'],[['もゆるつち']],2,['&exp;'],"['coal', 'peat']"
['燃ゆる水'],[['もゆるみず']],2,['&exp;'],['petroleum']
['毒を以て毒を制す'],[['どくをもってどくをせいす']],2,['&exp;'],"['fight fire with fire', 'set a thief to catch a thief', 'fight one evil with another']"
['か否か'],[['かいなか']],2,['&exp;'],['whether or not']
['罪のない嘘'],[['つみのないうそ']],2,['&exp;'],"['white lie', 'harmless lie', 'fib']"
['小袋と小娘'],[['こぶくろとこむすめ']],2,['&exp;'],"['to raise a girl is costlier than one would expect (like how a small bag can hold more than it seems)', {'_': 'small bag and young woman', '$': {'g_type': 'lit'}}]"
['急いては事を仕損じる'],[['せいてはことをしそんじる']],2,['&exp;'],['haste makes waste']
['袋のネズミ'],"[['ふくろのネズミ'], ['ふくろのねずみ']]",2,['&exp;'],"[{'_': 'rat in a trap', '$': {'g_type': 'fig'}}, {'_': 'trapped rat', '$': {'g_type': 'fig'}}, {'_': 'rat in a bag', '$': {'g_type': 'lit'}}]"
['おこぼれに預かる'],[['おこぼれにあずかる']],2,['&exp;'],"['to get a tiny share of the profits', 'to get a small share of what someone is enjoying']"
['終日禁煙'],[['しゅうじつきんえん']],2,['&exp;'],['no smoking at any time']
['経て'],[['へて']],2,['&exp;'],"['through', 'by way of', 'after', 'via']"
['木仏金仏石仏'],[['きぶつかなぶついしぼとけ']],2,['&exp;'],"['inflexible people', 'heartless people', {'_': 'Buddhist images of wood, metal, and stone', '$': {'g_type': 'lit'}}]"
['関係者以外立入禁止'],[['かんけいしゃいがいたちいりきんし']],2,['&exp;'],"['No Unauthorized Persons', 'No Unauthorized Entry', 'Authorized Personnel Only']"
['国民不在'],[['こくみんふざい']],2,['&exp;'],"['out of touch with the voters', 'indifferent to the concerns of the people']"
['それだけの価値がある'],[['それだけのかちがある']],2,['&exp;'],"[""it's worth it""]"
['心臓に毛が生えた'],[['しんぞうにけがはえた']],2,['&exp;'],"['brazen-faced', 'completely impudent']"
['新着情報'],[['しんちゃくじょうほう']],2,['&exp;'],"[""What's New (esp. on webpages, programs, or newsletters)"", 'announcements of new arrivals or events']"
['温暖化防止'],[['おんだんかぼうし']],2,['&exp;'],['prevention of global warming']
['汗水たらして'],[['あせみずたらして']],2,['&exp;'],"['dripping with sweat', ""doing something by the sweat of one's brow""]"
['に渡り'],[['にわたり']],2,['&exp;'],"['throughout', 'over a period of ...', 'over a span of ...']"
['一盗二婢三妾四妓五妻'],[['いっとうにひさんしょうしぎごさい']],2,['&exp;'],"[""(the most thrilling relationships for a man are) another man's wife, a maidservant, a mistress, a prostitute, and finally his own wife""]"
['ある程度まで'],[['あるていどまで']],2,['&exp;'],"['to some degree', 'up to a point', 'to some extent']"
['お晩です'],[['おばんです']],2,['&exp;'],"['good evening (greeting, e.g. in emails sent in the evening)']"
['人呼んで'],[['ひとよんで']],2,['&exp;'],"['known as ...', 'also known as ...', 'called ...', 'AKA']"
['間髪'],"[['かんぱつ'], ['かんはつ']]",2,['&exp;'],"['immediately', 'instantly', 'with nary a pause', ""without a moment's delay""]"
['渡りの時期'],[['わたりのじき']],2,"['&n;', '&exp;']",['bird migration period']
['通常なら'],[['つうじょうなら']],2,['&exp;'],"['usually', 'under usual circumstances']"
['花泥棒は罪にならない'],[['はなどろぼうはつみにならない']],2,['&exp;'],['it is no crime to steal flowers']
['味噌も糞も一緒'],[['みそもくそもいっしょ']],2,['&exp;'],"[""not distinguishing between what's good and bad"", {'_': 'miso and shit are the same', '$': {'g_type': 'lit'}}]"
['その罪を憎んでその人を憎まず'],[['そのつみをにくんでそのひとをにくまず']],2,['&exp;'],"['condemn the offense, but not the offender', 'detest the sin, but weep for the sinner']"
['猫耳を洗うと雨が降る'],[['ねこみみをあらうとあめがふる']],2,['&exp;'],"['if a cat washes its ears, rain is coming']"
['猫が顔を洗うと雨が降る'],[['ねこがかおをあらうとあめがふる']],2,['&exp;'],"['if a cat washes its face, rain is coming']"
['腹の皮が突っ張れば目の皮がたるむ'],[['はらのかわがつっぱればめのかわがたるむ']],2,['&exp;'],"[""one becomes sleepy when one's stomach is full"", 'full stomach, sleepy head', {'_': 'when the skin of the belly is extended, the skin of the eyes droops', '$': {'g_type': 'lit'}}]"
['湯を沸かして水にする'],[['ゆをわかしてみずにする']],2,['&exp;'],"[""wasting one's efforts"", ""rendering one's efforts futile""]"
['その晩'],[['そのばん']],2,['&exp;'],"['that night', 'that evening']"
['仕舞うた'],[['しもうた']],2,['&exp;'],"['darn it!', 'darn!', 'oops!', 'oh dear!', 'oh no!']"
['仕舞た'],[['しもた']],2,['&exp;'],"['darn it!', 'darn!', 'oops!', 'oh dear!', 'oh no!']"
['子供の喧嘩に親が出る'],[['こどものけんかにおやがでる']],2,['&exp;'],"['when kids get in a fight, their parents come to their aid', 'yelping curs will raise mastiffs']"
['ただしイケメンに限る'],[['ただしイケメンにかぎる']],2,['&exp;'],"['but he has to be handsome', ""that said, only if he's a looker""]"
['坊主丸儲け'],[['ぼうずまるもうけ']],2,['&exp;'],"['monks make pure profit', {'_': 'monks need no capital and have no expenses, so their income is pure profit', '$': {'g_type': 'expl'}}]"
['暖簾に腕押し'],[['のれんにうでおし']],2,['&exp;'],"['not worth doing', 'waste of effort']"
['差し支えなければ'],[['さしつかえなければ']],2,['&exp;'],"[""if it's alright"", ""if you don't mind my asking"", ""if it's all the same to you""]"
['御入り候ふ'],[['おんいりそうろう']],2,['&exp;'],"['to go', 'to come']"
['首の皮一枚'],[['くびのかわいちまい']],2,['&exp;'],"['still having a very small chance', 'still having a tiny shred of hope']"
['油断禁物'],[['ゆだんきんもつ']],2,['&exp;'],"['be on your guard!', 'take care!']"
['足並みが揃わない'],[['あしなみがそろわない']],2,['&exp;'],['failing to reach an agreement']
['油断は禁物'],[['ゆだんはきんもつ']],2,['&exp;'],"['be on your guard!', 'take care!']"
['犬に論語'],[['いぬにろんご']],2,['&exp;'],"[""wasting one's breath (trying to explain something)"", {'_': '(reading) the Analects of Confucius to a dog', '$': {'g_type': 'lit'}}]"
['非業の最期'],[['ひごうのさいご']],2,"['&n;', '&exp;']","['unnatural death', 'violent death']"
['意余って言葉足らず'],[['いあまってことばたらず']],2,['&exp;'],"['unable to find adequate words (e.g. to express feelings)', 'being at a loss for words']"
['罪を憎んで人を憎まず'],[['つみをにくんでひとをにくまず']],2,['&exp;'],"['condemn the offense, but not the offender']"
['晴後曇'],[['はれのちくもり']],2,['&exp;'],"['cloudy after fine', 'sunny then cloudy', 'clear then cloudy']"
['問うは一度の恥、問わぬは末代の恥'],[['とうはいちどのはじとわぬはまつだいのはじ']],2,['&exp;'],['better to ask and be embarrassed than not ask and never know']
['日光を見ない中は結構と言うな'],[['にっこうをみないうちはけっこうというな']],2,['&exp;'],"['see Nikko and die', {'_': 'don\'t say ""wonderful"" until you\'ve seen Nikko', '$': {'g_type': 'lit'}}]"
['良いお年をお迎えください'],[['よいおとしをおむかえください']],2,['&exp;'],['have a happy New Year']
['に備えて'],[['にそなえて']],2,['&exp;'],"['in preparation (for)', 'in case (of)', 'in the lead-up (to)']"
['逆立ちしても'],[['さかだちしても']],2,['&exp;'],"['no matter how hard one might try', 'no matter what one does', {'_': ""even if one stood on one's head"", '$': {'g_type': 'lit'}}]"
['単位取得退学'],[['たんいしゅとくたいがく']],2,['&exp;'],"['coursework completed without degree', 'withdrawal from a course having completed the coursework']"
['一生精進'],[['いっしょうしょうじん']],2,['&exp;'],"[""striving to adopt ascetic practices for one's whole life""]"
['頼むから'],[['たのむから']],2,['&exp;'],"['please!', ""I'm asking you"", ""for heaven's sake""]"
['ご承知のように'],[['ごしょうちのように']],2,['&exp;'],"['as you know', 'as you are aware']"
['ご承知のとおり'],[['ごしょうちのとおり']],2,['&exp;'],"['as you are aware', 'as you know']"
['任せとけ'],[['まかせとけ']],2,['&exp;'],['leave it to me']
['嘘と坊主の頭はゆったことがない'],[['うそとぼうずのあたまはゆったことがない']],2,['&exp;'],['having never told a lie']
['足を向けて寝られない'],[['あしをむけてねられない']],2,['&exp;'],"['owing a lot to somebody', 'being indebted', 'never forgetting someone who has done a favour']"
['確りしろ'],[['しっかりしろ']],2,['&exp;'],"['pull yourself together', 'get a grip', 'get a hold of yourself', 'come on']"
['起きて半畳寝て一畳'],[['おきてはんじょうねていちじょう']],2,['&exp;'],"['one should be satisfied without desiring more wealth and rank than necessary', {'_': 'waking, half a tatami mat; sleeping, a single tatami mat', '$': {'g_type': 'lit'}}]"
['余人をもって代えがたい'],[['よじんをもってかえがたい']],2,['&exp;'],['hard to replace (with other person)']
['常考'],[['じょうこう']],2,['&exp;'],"[""isn't it obvious?"", ""that's common sense""]"
['に関する限り'],[['にかんするかぎり']],2,['&exp;'],"['as far as ... is concerned', 'so far as ... can tell']"
['間違いなし'],[['まちがいなし']],2,['&exp;'],"['certain', 'sure', 'doubtless']"
['それに引き替えて'],[['それにひきかえて']],2,['&exp;'],"['in contrast', 'on the contrary', 'on the other hand']"
['非理法権天'],[['ひりほうけんてん']],2,['&exp;'],"['right triumphs over wrong, law triumphs over right, power triumphs over law, heaven triumphs over power', 'no man can oppose the divine']"
['怱忙として'],[['そうぼうとして']],2,['&exp;'],"['in great haste', 'hurriedly', 'in a hurry']"
['冷暖自知'],[['れいだんじち']],2,['&exp;'],['spiritual enlightenment only comes through personal experience']
['一切皆苦'],[['いっさいかいく']],2,['&exp;'],['all things are causes of sufferings']
['更にもっと'],[['さらにもっと']],2,['&exp;'],"['even further', 'and then some', 'even more']"
['経てば'],[['たてば']],2,['&exp;'],"['after', 'in (an amount of time)']"
['左折可'],[['させつか']],2,['&exp;'],['left turn permissible']
['可かりけり'],[['べかりけり']],2,['&exp;'],"['should', 'must']"
['事情が事情なだけに'],[['じじょうがじじょうなだけに']],2,['&exp;'],"['given the circumstances', 'such being the case']"
['今更ながら'],[['いまさらながら']],2,['&exp;'],"['although at this late hour', 'now, although it is too late']"
['草木国土悉皆成仏'],[['そうもくこくどしっかいじょうぶつ']],2,['&exp;'],['all things have the Buddha nature']
['悉皆成仏'],[['しっかいじょうぶつ']],2,['&exp;'],['all things have the Buddha nature']
['進入禁止'],[['しんにゅうきんし']],2,['&exp;'],"['do not enter', 'no entry', 'wrong way']"
['超のつく'],[['ちょうのつく']],2,['&exp;'],"['extremely', 'exceptionally', 'extraordinarily', 'terribly', 'super']"
['だけが能ではない'],[['だけがのうではない']],2,['&exp;'],['it is not everything to ...']
['困ったことに'],[['こまったことに']],2,['&exp;'],"['the trouble is that ...', 'the problem is that ...', 'unfortunately', 'annoyingly']"
['さらに困ったことに'],[['さらにこまったことに']],2,['&exp;'],['to make matters worse']
['若い時の苦労は買ってもせよ'],[['わかいときのくろうはかってもせよ']],2,['&exp;'],"['spare no effort while you are young', 'heavy work in youth is quiet rest in old age']"
['葷酒山門に入るを許さず'],[['くんしゅさんもんにいるをゆるさず']],2,['&exp;'],['bringing pungent vegetables or liquor inside the temple is prohibited']
['気にも留めず'],[['きにもとめず']],2,['&exp;'],"['paying no heed to', 'not caring about', 'taking no notice of']"
['車輪の再発明'],[['しゃりんのさいはつめい']],2,['&exp;'],['reinventing the wheel']
['賛成か反対か'],[['さんせいかはんたいか']],2,['&exp;'],['for or against']
['パンツ一枚'],[['パンツいちまい']],2,['&exp;'],['(wearing) nothing but a pair of underpants']
['手段を選ばない'],[['しゅだんをえらばない']],2,['&exp;'],"['to do whatever it takes', 'to use every trick in the book', 'to use any means', 'to stop at nothing']"
['單槍匹馬'],[['たんそうひつば']],2,['&exp;'],"[""doing something on one's own without another's help""]"
['損者三友'],[['そんしゃさんゆう']],2,"['&n;', '&exp;']","['three kinds of harmful friends: hypocritical, sycophantic, and glib-talking ones']"
['に依らず'],[['によらず']],2,['&exp;'],"['in contrast to', 'despite']"
['背負ってる'],[['しょってる']],2,['&exp;'],"['to be conceited', 'to be stuck up', 'to be full of oneself', 'to be cocky']"
['盗人の上前を取る'],[['ぬすびとのうわまえをとる']],2,['&exp;'],"[""taking a cut from a thief's plunder"", 'vile deed']"
['親の欲目と他人の僻目'],[['おやのよくめとたにんのひがめ']],2,['&exp;'],"[""parents overvaluing their own children but looking down on others'""]"
['靴新しと雖も首に加えず'],[['くつあたらしといえどもくびにくわえず']],2,['&exp;'],"['there must be a clear distinction between the upper and lower classes', {'_': 'even new shoes must not be worn on the head', '$': {'g_type': 'lit'}}]"
['会稽の恥を雪ぐ'],[['かいけいのはじをすすぐ']],2,['&exp;'],"['to avenge a defeat', ""to regain one's honor""]"
['氷炭相容れず'],[['ひょうたんあいいれず']],2,['&exp;'],"['having completely different natures and being incompatible with each other', 'like oil and water', {'_': 'ice and (charcoal) fire cannot coexist', '$': {'g_type': 'lit'}}]"
['お含みおきください'],[['おふくみおきください']],2,['&exp;'],"['please understand that...', 'please bear in mind that ...']"
['一線を越える'],[['いっせんをこえる']],2,"['&v1;', '&exp;']","['to cross the line', 'to go too far']"
['損して得取れ'],[['そんしてとくとれ']],2,['&exp;'],"['you must lose a fly to catch a trout', 'sometimes the best gain is to lose']"
['長い物には巻かれろ'],[['ながいものにはまかれろ']],2,['&exp;'],"[""if you can't beat them; join them"", ""you can't fight city hall"", 'if your adversaries are stronger than you, it is better to join their side than to fight them']"
['長い物には巻かれよ'],[['ながいものにはまかれよ']],2,['&exp;'],"[""if you can't beat them; join them"", ""you can't fight city hall"", 'if your adversaries are stronger than you, it is better to join their side than to fight them']"
['足るを知る者は富む'],[['たるをしるものはとむ']],2,['&exp;'],"[""content is the philosopher's stone, that turns all it touches into gold""]"
['君子は周して比せず小人は比して周せず'],[['くんしはしゅうしてひせずしょうじんはひしてしゅうせず']],2,['&exp;'],['a wise man keeps wide company; a fool joins a clique']
['悪に強いは善にも強い'],[['あくにつよいはぜんにもつよい']],2,['&exp;'],['great sinners make great saints (after repenting)']
['悪は延べよ'],[['あくはのべよ']],2,['&exp;'],"[""don't hasten into action when you have doubts""]"
['貧は世界の福の神'],[['ひんはせかいのふくのかみ']],2,['&exp;'],"['poverty is the greatest motivator', 'poverty is the mother of invention']"
['知識は力なり'],[['ちしきはちからなり']],2,['&exp;'],['knowledge is power']
['中流に舟を失えば一壺も千金'],[['ちゅうりゅうにふねをうしなえばいっこもせんきん']],2,['&exp;'],"['any port will do in a storm', {'_': ""when you've lost your boat midstream, even a pot is worth a fortune"", '$': {'g_type': 'lit'}}]"
['浮世は夢'],[['うきよはゆめ']],2,['&exp;'],"['life is but a dream', 'this too shall pass', 'everything is transient']"
['人は死して名を留む'],[['ひとはししてなをとどむ']],2,['&exp;'],"['he has not lived that lives not after death', 'the great use of life is to spend it for something that will outlast it']"
['丸い卵も切りようで四角'],[['まるいたまごもきりようでしかく']],2,['&exp;'],"['harsh words make the going rough', 'consider your words', {'_': 'a round egg can be cut into a square', '$': {'g_type': 'lit'}}]"
['月満つれば則ち虧く'],[['つきみつればすなわちかく']],2,['&exp;'],['every tide has its ebb']
['信心過ぎて極楽を通り越す'],[['しんじんすぎてごくらくをとおりこす']],2,['&exp;'],"['faith is best in moderation', {'_': 'worship too hard and you will pass right through paradise', '$': {'g_type': 'lit'}}]"
['涓滴岩を穿つ'],[['けんてきいわをうがつ']],2,['&exp;'],"['slow but steady wins the race', 'constant effort will result in success', {'_': 'constant dripping wears away a stone', '$': {'g_type': 'lit'}}]"
['指汚しとて、切られもせず'],[['ゆびきたなしとてきられもせず']],2,['&exp;'],"[""it's hard to cut one's ties to close relatives even if they are wicked"", {'_': ""you don't cut your finger off just because it's dirty"", '$': {'g_type': 'lit'}}]"
['蟻の思いも天に届く'],[['ありのおもいもてんにとどく']],2,['&exp;'],"['you can do anything if you set your mind to', {'_': ""even an ant's thoughts reach the heavens"", '$': {'g_type': 'lit'}}]"
['あり寄りのあり'],"[['ありよりのあり'], ['アリよりのアリ']]",2,['&exp;'],"['definitely OK', 'definitely possible']"
['否も応もなく'],[['いやもおうもなく']],2,['&exp;'],"['willy-nilly', 'whether willing or not']"
['否が応にも'],[['いやがおうにも']],2,['&exp;'],"['whether one likes it or not', 'whether willing or not', 'willy-nilly']"
['朝に道を聞かば、夕べに死すとも可なり'],[['あしたにみちをきかばゆうべにしすともかなり']],2,['&exp;'],"['if a man hears the Way in the morning, he may die in the evening without regret']"
['女賢しくて牛売り損なう'],[['おんなさかしくてうしうりそこなう']],2,['&exp;'],"['women are not as clever as they think', 'women should know their place', {'_': 'even a clever woman will fail at selling a cow', '$': {'g_type': 'lit'}}]"
['火のないところに煙は立たなぬ'],[['ひのないところにけむりはたたなぬ']],2,['&exp;'],"[""there's no smoke without fire""]"
['学びて思わざれば則ち罔し'],[['まなびておもわざればすなわちくらし']],2,['&exp;'],"['to study and not think is a waste', 'learning without thinking is useless']"
['目は心の窓'],[['めはこころのまど']],2,['&exp;'],"['the eyes are the windows to the soul', 'the eye is the lamp of the body']"
['易者身の上知らず'],[['えきしゃみのうえしらず']],2,['&exp;'],"[""people don't know themselves as well as they know others"", ""even if you know what will happen to others, you don't know what will happen to yourself"", {'_': ""a fortune teller can't tell their own future"", '$': {'g_type': 'lit'}}]"
['腹八分目に医者要らず'],[['はらはちぶんめにいしゃいらず']],2,['&exp;'],['eating moderately keeps the doctor away']
['欲を言えば'],[['よくをいえば']],2,['&exp;'],"['ideally', 'if one were to wish for more']"
['仏ほっとけ神構うな'],[['ほとけほっとけかみかまうな']],2,['&exp;'],"[""don't bother the Buddha, give no heed to God""]"
['聞くだけ野暮'],[['きくだけやぼ']],2,['&exp;'],"['asking would be rude', 'tasteless question']"
['痛いの痛いの飛んでいけ'],[['いたいのいたいのとんでいけ']],2,['&exp;'],"['there, there', 'kiss it better', {'_': 'pain, pain, fly away', '$': {'g_type': 'lit'}}]"
['満は損を招く'],[['まんはそんをまねく']],2,['&exp;'],['every flow has its ebb']
['経験者は語る'],[['けいけんしゃはかたる']],2,['&exp;'],"['take it from me', ""trust me, I'm talking from experience"", 'word to the wise']"
['聞くは一時の恥聞かぬは一生の恥'],[['きくはいっときのはじきかぬはいっしょうのはじ']],2,['&exp;'],['better to ask and be embarrassed than not ask and never know']
['一呼吸おいて'],[['ひとこきゅうおいて']],2,['&exp;'],['after a short pause']
['違くない'],"[['ちがくない'], ['ちがうくない']]",2,['&exp;'],"[""isn't it (that) different (from usual, from what one could expect, etc.)?"", ""isn't that wrong?""]"
['何処から何処まで'],[['どこからどこまで']],2,['&exp;'],"['all over (the place)', 'throughout', 'everywhere', 'every inch', 'every part', 'from head to toe', 'from start to end']"
['すれ違いざま'],[['すれちがいざま']],2,['&exp;'],['while passing each other']
['またお越しくださいませ'],[['またおこしくださいませ']],2,['&exp;'],['please come again']
['文は武に勝る'],[['ぶんはぶにまさる']],2,['&exp;'],['the pen is mightier than the sword']
['裏を返せば'],[['うらをかえせば']],2,['&exp;'],"['to look at it from another perspective', 'to look at it from a different angle', 'to put it the other way round']"
['良い年をお迎えください'],[['よいとしをおむかえください']],2,['&exp;'],['have a happy New Year']
['時すでに遅し'],[['ときすでにおそし']],2,['&exp;'],"[""it's already too late""]"
['消息を絶つ'],[['しょうそくをたつ']],2,['&exp;'],"['to stop communicating', 'to never be heard from again', 'to lose contact']"
['捨てたもんじゃない'],[['すてたもんじゃない']],2,['&exp;'],"['nothing to sneeze at', 'pretty impressive']"
['腕一本脛一本'],[['うでいっぽんすねいっぽん']],2,['&exp;'],"[""relying on one's own resources"", ""being entirely on one's own""]"
['ご冥福をお祈りします'],[['ごめいふくをおいのりします']],2,['&exp;'],['may their soul rest in peace']
['理に勝って非に落ちる'],[['りにかってひにおちる']],2,['&exp;'],"['to lose an argument despite being in the right', ""to have the right on one's side, yet succumb to another""]"
['理をもって非に落ちる'],"[['りをもってひにおちる'], ['りをもちてひにおちる']]",2,['&exp;'],"['to lose an argument despite being in the right', ""to have the right on one's side, yet succumb to another""]"
['皆して'],"[['みんなして'], ['みなして']]",2,['&exp;'],"['everyone at once', 'everyone together']"
['何割'],[['なんわり']],2,['&exp;'],"['what percentage', 'what ratio', 'what rate', 'what proportion']"
['前年同月比'],[['ぜんねんどうげつひ']],2,['&exp;'],"['compared to the same month the previous year (e.g. in statistics, sales, electricity usage)']"
['追突注意'],[['ついとつちゅうい']],2,['&exp;'],"['keep the distance', 'beware of the car in front of you']"
['事故多発'],[['じこたはつ']],2,['&exp;'],"['accidents frequent', 'accident-prone zone', 'accident blackspot']"
['車間確認'],[['しゃかんかくにん']],2,['&exp;'],"['confirm your distance', 'keep your distance']"
['違くて'],"[['ちがくて'], ['ちがうくて']]",2,['&exp;'],"['different (from)', 'not the same (as)']"
['僭越ながら'],[['せんえつながら']],2,['&exp;'],"['by your leave', 'with your permission']"
['逆に言えば'],[['ぎゃくにいえば']],2,['&exp;'],"['if anything', 'conversely', 'putting it the other way around', 'coming at it from the opposite angle']"
['逆に言うと'],[['ぎゃくにいうと']],2,['&exp;'],"['if anything', 'conversely', 'putting it the other way around', 'coming at it from the opposite angle']"
['無理は禁物'],[['むりはきんもつ']],2,['&exp;'],"[""don't push yourself too hard"", ""don't force yourself""]"
['別名で保存'],[['べつめいでほぞん']],2,['&exp;'],['Save As (command in the File menu)']
['神の正面仏のま尻'],[['かみのしょうめんほとけのましり']],2,['&exp;'],['put your household shrine in a high position in the front of the house and your Buddhist altar in the back']
['どこ情報'],[['どこじょうほう']],2,['&exp;'],"['where did you hear that?', 'who did you get that from?']"
['程なくして'],[['ほどなくして']],2,['&exp;'],"['after a short while', 'not long after', 'soon', 'before long', 'shortly thereafter']"
